business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"The Capital Grille","201 N Tryon St, Charlotte, NC 28202, USA","(704) 348-1400","https://www.thecapitalgrille.com/locations/nc/charlotte/charlotte/8011?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:charlotte-nc-8011_pl:locurl_rd:1008","https://maps.google.com/?cid=8649388579280512195&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2504","5","5","1","3","Cordian Logan","3","Visited The Capital Grille December 19th for my boyfriend’s birthday. When we walked in the greeters were so friendly an","","","",""
"Dean's Italian Steakhouse","128 E Brooklyn Vlg Ave, Charlotte, NC 28202, USA","(704) 499-6626","https://www.deanssteakhousecharlotte.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=11785339172963154027&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","10956","5","5","1","2","Jack Geddes","2","For a $250 birthday dinner, we expected a lot more than what felt like a disorganized experiment.  The restaurant told u","","","",""
"Supperland","1212 The Plaza, Charlotte, NC 28205, USA","(704) 817-7514","http://supper.land/","https://maps.google.com/?cid=2547037377784062876&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1051","5","5","1","2","Carla Ann","2","Wow, we really wanted to love this place and based on looks only it is 10/10 but the flavors fell short.  -Shrimp Cockta","","","",""
"Hellenic Greek Kitchen & Bar","1436 South Blvd, Charlotte, NC 28203, USA","(704) 900-7225","https://hellenicgreekkitchen.com/","https://maps.google.com/?cid=1572061497972470080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","640","5","5","1","3","Beth Soderfelt","3","Came on recommendation of a friend and was a little disappointed.  Arrived 30 minutes after opening and was told no lemo","","","",""
"Sixty Vines","1415 Vantage Pk Dr #100, Charlotte, NC 28203, USA","(980) 296-0381","http://www.sixtyvines.com/","https://maps.google.com/?cid=11745880177258171596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","908","5","5","1","1","V CA","1","I rarely leave 1-star reviews, but this experience at Sixty Vines was extremely disappointing.  Service was very slow fr","","","",""
"North Italia","1414 S Tryon St Ste 140, Charlotte, NC 28203, USA","(980) 279-8900","https://www.northitalia.com/locations/charlotte-nc/","https://maps.google.com/?cid=16667761146932044774&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2160","5","5","1","3","Andrew Sapochak","3","Overall experience was okay. Food was good for me because I got the farm salad. Plus the white truffle garlic bread was ","","","",""
"Firebirds Wood Fired Grill","7716 Rea Rd, Charlotte, NC 28277, USA","(704) 752-7979","https://firebirdsrestaurants.com/charlotte-stonecrest","https://maps.google.com/?cid=6038529336075504809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2893","5","5","1","3","Jessica S.","3","I recently met up with friends for a birthday lunch at Firebirds Stonecrest, and overall, it was a pleasant experience. ","","","",""
"Haberdish","3106 N Davidson St, Charlotte, NC 28205, USA","(704) 817-1084","http://haberdish.com/","https://maps.google.com/?cid=14321663939058353778&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3077","5","5","1","2","William Young","2","First time here. Wanted to see what it was hitting for today. I ordered the 2 piece fried chicken dark and small tater t","","","",""
"Coastal Kitchen & Bar","222 E 3rd St, Charlotte, NC 28202, USA","(704) 377-1500","http://places.singleplatform.com/coastal-kitchen-and-bar-0/menu","https://maps.google.com/?cid=17328226621748995257&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","544","5","5","1","3","Brian E.","3","My visit here started poorly but finished strong.  I was eating by myself and went to the hostess table for a seat. Ulti","","","",""
"Ink N Ivy","222 S Church St, Charlotte, NC 28202, USA","(704) 332-5424","https://www.inknivy.com/charlotte","https://maps.google.com/?cid=4083433554809496675&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.9","3080","5","5","1","1","Pretty Rich","1","I came here last night with a few friends after a concert. We had the sweetest server named ashley. She helped us with o","","","",""
"Mariposa","500 S Tryon St, Charlotte, NC 28202, USA","(704) 910-0865","https://www.mariposaclt.com/","https://maps.google.com/?cid=12838372108246167764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","521","5","5","1","3","Charles “Chip” Payet","3","My wife and I came to Mariposa during Restaurant Week Jan. 2026 and enjoyed it, but not enough that we’ll return any tim","","","",""
"Eddie V's Prime Seafood","101 S Tryon St #100, Charlotte, NC 28280, USA","(704) 333-5262","https://www.eddiev.com/locations/nc/charlotte/charlotte/8521?cmpid=br:ev_ag:ie_ch:loc_ca:EVGMB_sn:gmb_gt:charlotte-nc-8521_pl:locurl_rd:1020","https://maps.google.com/?cid=10489633340331408936&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2097","5","5","1","3","April Bradley","3","We had dinner reservations for 9:30pm, got chech in at 9:34 after standing in the line for about 10mins. We didn't get s","","","",""
"Juniper Grill - Ballantyne","15235 John J Delaney Dr, Charlotte, NC 28277, USA","(704) 490-4500","https://junipergrill.com/","https://maps.google.com/?cid=12132307481267603869&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","581","5","5","1","3","Egypt Parker","3","Love this spot. Not too big, but cozy and unique. The food was really good and the atmosphere was lovely. The white sang","","","",""
"Culinary Dropout","1120 S Tryon St #100, Charlotte, NC 28203, USA","(980) 215-9005","https://www.culinarydropout.com/locations/charlotte-nc/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps","https://maps.google.com/?cid=8366905014780338962&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1495","5","5","0","5","Table for two, please!","5","Culinary Dropout — The “I Came for the Vibes, Stayed Because My Food Wasn’t Ready Yet” Review 😎🍸🎸  Culinary Dropout i","","","",""
"Sea Grill Restaurant","210 E Trade St B120, Charlotte, NC 28202, USA","(704) 703-3399","https://www.seagrillnc.com/","https://maps.google.com/?cid=9730594831365191570&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2188","5","5","0","5","Brandi Singleton","5","My friends and I came here during restaurant week and it met and exceeded expectations. First off, the decor is gorgeous","","","",""
"Coquette","101 S Tryon St #14, Charlotte, NC 28202, USA","(704) 705-2224","http://www.coquetteclt.com/","https://maps.google.com/?cid=17717959392040738621&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","555","5","5","0","4","summer newby","4","The food was pretty good. French is not my usual cuisine, but I was traveling around uptown Charlotte and decided to try","","","",""
"Kitchen + Kocktails by Kevin Kelley - Charlotte","210 E Trade St, Charlotte, NC 28202, USA","(980) 372-7333","https://kitchenkocktailsusa.com/","https://maps.google.com/?cid=16866130353231991995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","17549","5","5","0","5","T Ledbetter","5","Keeping it cute and klassy for a birthday celebration. Having reservations for a large party is required and everyone mu","","","",""
"Angeline's","303 S Church St, Charlotte, NC 28202, USA","(704) 445-2540","https://www.angelinescharlotte.com/","https://maps.google.com/?cid=7842674345415800963&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3542","5","5","0","5","Alfred Gerhold","5","The evening was truly memorable, highlighted by exceptional food and a warm, inviting atmosphere. Every dish we tried wa","","","",""
"Fahrenheit Charlotte","222 S Caldwell St 21st Floor, Charlotte, NC 28202, USA","(980) 237-6718","https://fahrenheitrestaurants.com/","https://maps.google.com/?cid=11455549913969797432&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","5245","5","5","0","5","Maëva L.","5","We had such a wonderful experience! From the moment we arrived, everything felt perfectly planned. We made a reservation","","","",""
"Deluxe Fun Dining","305 W 4th St, Charlotte, NC 28202, USA","(980) 237-8042","http://www.deluxefundining.com/","https://maps.google.com/?cid=1312409970111401856&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3518","5","5","0","4","Karen Henderson","4","Our waitress Alexis, was amazing! She was super sweet and fun to have and she was dressed so cute for the atmosphere. We","","","",""
"The Fig Tree Restaurant","1601 E 7th St, Charlotte, NC 28204, USA","(704) 332-3322","http://www.charlottefigtree.com/","https://maps.google.com/?cid=8021125033744376398&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1114","5","5","0","5","androniki tsiougkri","5","I have no words, our server's knowledge and manners were impeccable. We had an appetizer, two drinks, two entrees and a ","","","",""
"Tupelo Honey Southern Kitchen & Bar","101 S Tryon St #130, Charlotte, NC 28280, USA","(980) 270-7268","https://tupelohoneycafe.com/restaurant/charlotte/","https://maps.google.com/?cid=671374679575246745&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","2753","5","5","0","4","Shantell Antoinette","4","I was shocked to discover that the one in Columbus was far better than the one here in Charlotte. We went because it was","","","",""
"Dogwood Southern Table & Bar","601 S College St, Charlotte, NC 28202, USA","(704) 335-2064","http://www.dogwoodcharlotte.com/","https://maps.google.com/?cid=8100258569482708499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","769","5","5","0","4","Yolanda Ray","4","The pork belly was amazing! The short rib was delicious too. My friend got the duck and didn’t enjoy it, I tasted it and","","","",""
"Mama Ricotta's","601 S Kings Dr AA, Charlotte, NC 28204, USA","(704) 343-0148","https://www.mamaricottas.com/","https://maps.google.com/?cid=992958198613443172&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3945","5","5","0","4","Renee Baker","4","Amazing food! I would definitely book as reservation online. We booked Tuesday for Friday and it was almost full. Fast f","","","",""
"Mert's Heart And Soul","214 N College St, Charlotte, NC 28202, USA","(704) 342-4222","https://mertscharlotte.com/","https://maps.google.com/?cid=6933204471381740857&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","4786","5","5","0","5","Amber Mullis","5","If Google had more than five stars, Mert’s Heart and Soul in Charlotte, NC would definitely get them. EVERYTHING we had ","","","",""
"The Cellar at Duckworth's","330 N Tryon St, Charlotte, NC 28202, USA","(980) 349-4078","http://thecellaratduckworths.com/","https://maps.google.com/?cid=5297667764650015478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1717","5","5","0","5","Amanda D.","5","I visited The Cellar at Duckworth’s on a Thursday night with a friend for a special farewell dinner before she left Char","","","",""
"Flower Child","1537 Camden Rd, Charlotte, NC 28203, USA","(980) 294-0500","https://www.iamaflowerchild.com/locations/charlotte-nc/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps","https://maps.google.com/?cid=8226322438940386824&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1595","5","5","0","5","Donnya Cox","5","The atmosphere is very pleasant for both inside and outside dining areas with ample seating. There is a lovely fireplace","","","",""
"Spice Charlotte","515 Ellis Ln Suite 101, Charlotte, NC 28202, USA","(704) 746-6863","https://spicecharlotte.com/","https://maps.google.com/?cid=3558009859627207906&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","810","5","5","0","4","Kamilia","4","Belissima! Vibes and decorè, unmatched! Its sexy, sleak, and a lil sultry. The back lighting at night is gorgeous. It cr","","","",""
"300 East","300 East Blvd, Charlotte, NC 28203, USA","(704) 332-6507","http://300east.net/","https://maps.google.com/?cid=10574701737688720144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1936","5","5","0","4","John Doe","4","This was a pretty good breakfast restaurant, I really enjoyed the quaint and vintage ambiance. The inside was tight and ","","","",""
"Fin & Fino","135 Levine Avenue of the Arts #100, Charlotte, NC 28202, USA","(704) 800-5680","http://www.finandfino.com/","https://maps.google.com/?cid=3938763579609862624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1207","5","5","0","4","Natalie Ramos","4","I love the Ambience beautiful artwork and the Chefs cooked right next to us so that was comforting our Waiter Max was de","","","",""
"SORA","2907 Selwyn Ave, Charlotte, NC 28209, USA","(980) 517-0069","https://www.soranc.com/","https://maps.google.com/?cid=6206891262928172732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","40","5","5","0","5","Aletha Green","5","Sora delivers the closest thing to a Michelin-star experience in Charlotte. The intimate setting elevates every part of ","","","",""
"Stoke Charlotte","Bank of America Corporate Center, 100 W Trade St, Charlotte, NC 28202, USA","(704) 353-6005","https://www.marriott.com/en-us/hotels/cltcc-charlotte-marriott-city-center/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","https://maps.google.com/?cid=7216734794644479784&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","814","5","5","0","5","Jd Carr","5","The food was absolutely wonderful! I had the octopus appetizer, and it was perfectly cooked (not overdone). I also had t","","","",""
"Alexander Michael's","401 W 9th St, Charlotte, NC 28202, USA","(704) 332-6789","http://www.almikestavern.com/","https://maps.google.com/?cid=10102146616259411955&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1692","5","5","0","4","Kaitlyn M","4","Such a cute little pub. Very rustic. Definitely a hidden find and one we will surely be back to try again. The food was ","","","",""
"La Belle Helene","300 S Tryon St #100, Charlotte, NC 28202, USA","(704) 445-4611","http://www.labellehelenerestaurant.com/","https://maps.google.com/?cid=14908153436366487239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1373","5","5","0","5","Scarlett","5","If I could, I would give 10 stars. Everything was on point and amazing. My husband and I rarely get a 'fancy' date night","","","",""
"Albertine","525 S Tryon St #125, Charlotte, NC 28202, USA","(704) 324-3303","https://www.albertinerestaurant.com/","https://maps.google.com/?cid=6565201787817557932&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","229","5","5","0","5","Brandi S","5","I recently celebrated my best friend’s birthday at Albertine Charlotte, and it was an incredible experience from start t","","","",""
"Nuvole Rooftop TwentyTwo","220 E Trade St Suite 2200, Charlotte, NC 28202, USA","","http://www.nuvole22.com/","https://maps.google.com/?cid=17517875277938262808&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","960","5","5","0","4","Lay Moni","4","I really enjoyed the vibes of this spot, from the inside bar to the outside.. it was pretty chill. The food was good, ho","","","",""
"Restaurant Constance","2200 Thrift Rd, Charlotte, NC 28208, USA","(980) 549-1999","https://restaurantconstance.com/","https://maps.google.com/?cid=15815498113267041712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","292","5","5","0","5","Scott Grody","5","What a fantastic meal! Restaurant Constance is one of our favorite meals in Charlotte. Our server Kyle was attentive and","","","",""
"Fleming’s Prime Steakhouse & Wine Bar","210 E Trade St Suite C-110, Charlotte, NC 28202, USA","(704) 333-4266","https://www.flemingssteakhouse.com/Locations/NC/Charlotte?y_source=1_MTU1MDMxNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=4073957329690711800&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1066","5","5","0","4","Ace “Ace” The Great","4","Late post from July ‘25: Stopped in for a birthday dinner and it was pretty good. I recall there were a few things that ","","","",""
"Cajun Queen","1800 E 7th St, Charlotte, NC 28204, USA","(704) 377-9017","http://www.cajunqueen.com/","https://maps.google.com/?cid=2221693910488875226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3002","5","5","0","5","Damian Lew","5","This review comes a lot late from our visit to Charlotte last year in July, but I really enjoyed this restaurant for the","","","",""
"The Public House","300 S Brevard St, Charlotte, NC 28202, USA","(704) 595-3091","http://thepublichouseclt.com/","https://maps.google.com/?cid=6878699751410374409&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","569","5","5","0","4","Nehal","4","This restaurant is walkable distance from Nascar hall of fame, excellent for hanging out with a group and to watch sport","","","",""
"Mimosa Grill","327 S Tryon St, Charlotte, NC 28202, USA","(704) 343-0700","https://mimosagrill.com/","https://maps.google.com/?cid=14458552959794463096&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1284","5","5","0","4","Wendy L","4","Mimosa Grill in Uptown Charlotte sounds like a breakfast / brunch spot but I actually came out here for dinner with our ","","","",""
"Dressler's","1100 Metropolitan Ave #125, Charlotte, NC 28204, USA","(704) 909-6295","http://www.dresslersrestaurant.com/","https://maps.google.com/?cid=4147288302771679495&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1315","5","5","0","5","Ari Asher","5","Good food and attentive service. Enjoyed the food and the atmosphere. Quiet enough to have a conversation. Had the Grill","","","",""
"Mother's Comfort Food & Cocktails","4271 Park Rd B, Charlotte, NC 28209, USA","(980) 202-7434","http://motherscomfortfoods.com/","https://maps.google.com/?cid=965995357131673901&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","269","5","5","0","5","Barbara Clavelo","5","Tried Mother’s Comfort Food & Cocktails for the first time, and I’m so glad I did! 🤍✨ The food was absolutely delicious","","","",""
"JINYA Ramen Bar - Ally Charlotte Center","601 S Tryon St Unit 132, Charlotte, NC 28202, USA","(704) 817-7911","https://www.jinyaramenbar.com/locations/allycharlotte/?utm_medium=soci&utm_source=gmb","https://maps.google.com/?cid=12809506081170965370&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","6392","5","5","0","5","Myko B","5","Great spot. Our waitress, Sophie, was awesome, polite, and very attentive. She even asked us if there are any allergy co","","","",""
"Sea Level NC","129 E 5th St, Charlotte, NC 28202, USA","(704) 412-2616","http://sealevelnc.com/","https://maps.google.com/?cid=11669561208969192437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2231","5","5","0","4","naptural87","4","Holly, our waitress, was great!  All of the food was wonderful. Chargrilled oysters, clam chowder, lobster bisque, shrim","","","",""
"Midnight Diner","420 E Trade St, Charlotte, NC 28202, USA","(980) 207-3641","https://midnightdinercharlotte.com/","https://maps.google.com/?cid=13711931561475075627&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","9990","5","5","0","4","TORIF","4","Besides the wait which was expected, everything was pretty good. I was in a group of 9 and they were able to accommodate","","","",""
"Chima Steakhouse","139 S Tryon St, Charlotte, NC 28202, USA","(704) 601-4141","http://www.chimasteakhouse.com/","https://maps.google.com/?cid=17724984824141256313&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","5598","5","5","0","5","Tamika James","5","We reserved this restaurant for my birthday, they totally exceeded my expectations. The ambience was soft and romantic t","","","",""
"Dos Caminos","601 S Tryon St #135, Charlotte, NC 28202, USA","(980) 443-2032","https://www.doscaminos.com/location/charlotte/","https://maps.google.com/?cid=7833282251210492368&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1489","5","5","0","5","Cindy Stockwell","5","First time having dinner and it was great!  The ambiance, the service and the food were excellent.  The food was good qu","","","",""
"L'Ostrica","4701 Park Rd, Charlotte, NC 28209, USA","(704) 516-7283","https://www.lostricaclt.com/","https://maps.google.com/?cid=8412837494103397786&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","116","5","5","0","4","Joseph Dalton","4","The experience at L’Ostrica didn’t live up to the expectations set by the reputation or the price point. The plating was","","","",""
"McNinch House Restaurant","511 N Church St, Charlotte, NC 28202, USA","(704) 332-6159","http://www.mcninchhouserestaurant.com/","https://maps.google.com/?cid=6229517186173626559&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","268","5","5","0","5","Katerina and Xingmin Lu","5","McNinch House Restaurant in Charlotte, NC, is a hidden gem. Our second visit for our 25th wedding anniversary reaffirmed","","","",""
