business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Sonsie","327 Newbury St, Boston, MA 02115, USA","(617) 351-2500","http://www.sonsieboston.com/","https://maps.google.com/?cid=13172090000666480009&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","2048","5","5","1","2","Laurence","2","Food is soso Found it simple and not that great. Had noodles and sprouts appetiser. Sprouts were v good - tasty well sea","","","",""
"Stillwater","120 Kingston St, Boston, MA 02111, USA","(617) 936-3079","http://www.stillwaterboston.com/","https://maps.google.com/?cid=5387495192595858952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","730","5","5","1","3","Paola Gutierrez","3","Stopped here for a quick mid-afternoon bite. Ordered a side of the Mac & cheese and fries. The fries were really good (n","","","",""
"Abe & Louie's","793 Boylston St, Boston, MA 02116, USA","(617) 536-6300","http://www.abeandlouies.com/","https://maps.google.com/?cid=4279612748889686853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2900","5","5","1","1","brent beaupre","1","If you love a great steakhouse, Boston has far better options than this.  After spending roughly $500 on dinner for two,","","","",""
"French Quarter","545 Washington St, Boston, MA 02111, USA","(617) 542-5555","http://frenchquarterboston.com/","https://maps.google.com/?cid=1470590486423128290&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","855","5","5","1","2","Madison Gaudencio","2","My main reason for the two-star review is because of the service. The restaurant was not busy by any means when my party","","","",""
"The Black Rose","160 State St, Boston, MA 02109, USA","(857) 465-4100","https://www.blackroseboston.com/","https://maps.google.com/?cid=10859683075073404780&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","4505","5","5","1","3","Jaskaran Virdi","3","I got a clam chowder and guiness. The clam chowder wasn't served hot. Better clam chowder at Quincy market. The Guinness","","","",""
"Joia Restaurant & Lounge","195 State St, Boston, MA 02109, USA","(857) 277-0782","http://joiaboston.com/","https://maps.google.com/?cid=4516286559013008224&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","698","5","5","1","2","Israel Timberlake","2","We had high hopes coming in, but the experience ended up being pretty underwhelming. The food itself was just okay—nothi","","","",""
"Elephant & Castle","161 Devonshire St, Boston, MA 02110, USA","(617) 350-9977","https://www.elephantcastle.com/en/locations/ma/boston/161-devonshire-street","https://maps.google.com/?cid=6405390761786666286&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","1380","5","5","1","3","Angeliki Traveler","3","The food here is fresh, savory, and perfect alongside a beer. The atmosphere is a classic Irish pub that can be a bit to","","","",""
"The Merchant Kitchen & Drinks","60 Franklin St, Boston, MA 02110, USA","(617) 482-6060","http://www.themerchantboston.com/","https://maps.google.com/?cid=5842815181353744420&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1045","5","5","1","3","Mark Czako","3","Today, I went to The Merchant for lunch with my friends. Upon arrival, the front desk personnel kindly welcomed us at th","","","",""
"The Salty Pig","130 Dartmouth St, Boston, MA 02116, USA","(617) 536-6200","http://www.thesaltypig.com/","https://maps.google.com/?cid=13714774355246138177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1999","5","5","0","5","Grace Z","5","Came in on Monday evening to try their pizza and cocktails. Their open pizza oven added to the amazing general ambiance.","","","",""
"Boston Sail Loft","80 Atlantic Ave, Boston, MA 02110, USA","(617) 227-7280","https://www.thebostonsailloft.com/","https://maps.google.com/?cid=2951276788102859512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","6236","5","5","0","4","Arest 87","4","The place is nice and we saw a lot of people waiting. So we figured it must be good! We waited 50 minutes to get seated ","","","",""
"Union Oyster House","41 Union St, Boston, MA 02108, USA","(617) 227-2750","http://www.unionoysterhouse.com/?y_source=1_MjY4Nzk0MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=6319045547406381352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","10884","5","5","0","4","Keith Moore","4","Ok, Union Oyster House is a bit touristy; I will give you that.  But there is a reason this is America’s oldest continuo","","","",""
"Buttermilk & Bourbon - Back Bay","160 Commonwealth Ave, Boston, MA 02116, USA","(617) 266-1122","https://www.buttermilkbourbon.com/","https://maps.google.com/?cid=4801486170787025576&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2898","5","5","0","4","Mariia Pohoretska","4","Can I bee honest? I am not picky, I am just honest as had 5+ years wine & travel experience where we would stay at resta","","","",""
"Chart House","60 Long Wharf, Boston, MA 02110, USA","(617) 227-1576","https://www.chart-house.com/location/chart-house-boston-ma/","https://maps.google.com/?cid=14293922711976721448&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3029","5","5","0","4","Sharanya Sarkar","4","This restaurant is located very close to the Aquarium, which made it super convenient since we had an event nearby. We m","","","",""
"Saltie Girl","279 Dartmouth St, Boston, MA 02116, USA","(617) 267-0691","http://www.saltiegirl.com/","https://maps.google.com/?cid=1850195991803436904&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","4010","5","5","0","4","Gautam Pradeep","4","We enjoyed our dinner here! Overall, food and service were satisfactory. Although, the warm lobster roll did not live up","","","",""
"Yvonne's","2 Winter Pl, Boston, MA 02108, USA","(617) 267-0047","http://www.yvonnesboston.com/","https://maps.google.com/?cid=14225169544974856412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3608","5","5","0","4","Patricio de la Torre Becerra","4","Yvonne’s is a very cool spot with a great vibe and stylish atmosphere, perfect for a night out. The food was good overal","","","",""
"Bostonia Public House","131 State St, Boston, MA 02109, USA","(617) 948-9800","https://www.bostoniapublichouse.com/","https://maps.google.com/?cid=8164539477536477905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3782","5","5","0","4","Russell Hirschorn","4","Walking in smells like a pub, but the food and whisky list made it classier. Rib, wings and mozzerela were all tasty. Bu","","","",""
"Citrus & Salt Boston","319 A St, Boston, MA 02210, USA","(617) 424-6711","https://www.citrusandsaltboston.com/","https://maps.google.com/?cid=1561204278875599866&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1856","5","5","0","4","Melissa Abou Khalil","4","This is one good Mexican place in Boston. I fell in love with the interior, so festive with great vibes. The food is rel","","","",""
"Joe’s on Newbury","181 Newbury St, Boston, MA 02116, USA","(617) 536-4200","http://joesonnewbury.com/","https://maps.google.com/?cid=9465533841460701411&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3618","5","5","0","4","Gloria Ha","4","We came here after seeing people watching the football game inside. We got the last table which had a side view of the T","","","",""
"Beehive Restaurant","541 Tremont St, Boston, MA 02116, USA","(617) 423-0069","http://beehiveboston.com/","https://maps.google.com/?cid=2492766943616675372&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3395","5","5","0","4","Hannah","4","This restaurant has a great vibe with live music and delicious food. My friends and I went for brunch while they were pl","","","",""
"Mariel","10 Post Office Square #120, Boston, MA 02109, USA","(617) 333-8776","https://www.marielofficial.com/","https://maps.google.com/?cid=10602375474925968156&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","1870","5","5","0","5","K M","5","First time here to celebrate a birthday and we weren’t disappointed at all. Our server was incredibly helpful and kind, ","","","",""
"La Famiglia Giorgio's Restaurant","112 Salem St, Boston, MA 02113, USA","(617) 367-6711","http://www.lafamigliagiorgios.com/","https://maps.google.com/?cid=4968915213007607993&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3298","5","5","0","4","Livi","4","This place had some delicious food! Large portions, great service and authentic cuisine. We came here for a double date ","","","",""
"Mamma Maria","3 N Square #1, Boston, MA 02113, USA","(617) 523-0077","http://www.mammamaria.com/","https://maps.google.com/?cid=7697529779696341621&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2103","5","5","0","4","M","4","Great place. $$$$.The ambiance was great-very romantic. The service was spot on.  The waiter was very knowledgeable,poli","","","",""
"Legal Sea Foods - Harborside","270 Northern Ave, Boston, MA 02210, USA","(617) 477-2900","https://www.legalseafoods.com/locations/boston-harborside/","https://maps.google.com/?cid=4620113031714205602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6534","5","5","0","5","Libby Griffin","5","I loved my dining experience here! I made an online reservation, requesting a seat nearby a window so I could see the su","","","",""
"Time Out Market Boston","401 Park Dr, Boston, MA 02215, USA","(978) 393-8088","https://www.timeoutmarket.com/boston/","https://maps.google.com/?cid=13983029843173631675&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2564","5","5","0","4","Wendy M.","4","I’ve been a fan of the Time Out brand for years, so when I planned my Boston trip and saw there was a Time Out Market in","","","",""
"The Barking Crab","88 Sleeper St, Boston, MA 02210, USA","(617) 426-2722","http://www.barkingcrab.com/","https://maps.google.com/?cid=2939844587404906291&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","6747","5","5","0","4","Kaylah Carruthers","4","The Barking Crab is a Boston classic. The restaurant has a very nice atmosphere  and is located right on the water. The ","","","",""
"Mooo.... Beacon Hill","15 Beacon St, Boston, MA 02108, USA","(617) 670-2515","https://mooorestaurant.com/mooo-beaconhill/","https://maps.google.com/?cid=1056010191334569853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1431","5","5","0","5","Hope Pettengill","5","I have heard a lot about Moo but never had gone yet. Was impressed and hype to be there. We were instantly greeted by th","","","",""
"Trade","540 Atlantic Ave, Boston, MA 02210, USA","(617) 451-1234","https://www.trade-boston.com/","https://maps.google.com/?cid=16922817193187153994&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","967","5","5","0","4","Sean","4","Place was awesome. Had to wait about 20 minutes post reservation checkin because they were backed up, gave us a free rou","","","",""
"State Street Provisions","255 State St, Boston, MA 02109, USA","(617) 863-8363","http://www.statestreetprovisions.com/","https://maps.google.com/?cid=11422642051644273234&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2231","5","5","0","4","J • B •","4","State Street Provisions was a good find. The fried chicken sandwich was crispy, saucy, and perfectly balanced with that ","","","",""
"Atlantic Fish Company","761 Boylston St, Boston, MA 02116, USA","(617) 267-4000","https://www.atlanticfish.com/","https://maps.google.com/?cid=7117694564751100155&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4177","5","5","0","4","Yanisa Suriyamongkol","4","It was recommended to us for the clam chowder, and we wanted light dinner so we decided to try it here. Service was exce","","","",""
"Little Sage","352 Hanover St, Boston, MA 02113, USA","(617) 742-9600","https://littlesageboston.com/","https://maps.google.com/?cid=2150672505378769989&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","145","5","5","0","4","Gabbie Kim","4","We visited on Saturday and the restaurant was packed and quite chaotic. We ordered the octopus, kale pasta, and squid in","","","",""
"Lolita Fort Point","253 Summer St, Boston, MA 02210, USA","(617) 369-0931","http://www.lolitamexican.com/","https://maps.google.com/?cid=16090889998078764975&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3954","5","5","0","5","Gillian Williams","5","Our waitress was very attentive and gave lots of recommendations. We had a party of seven with a large variety of food: ","","","",""
"Parish Cafe & Bar","361 Boylston St, Boston, MA 02116, USA","(617) 247-4777","http://parishcafe.com/","https://maps.google.com/?cid=11774053818870242533&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1948","5","5","0","4","Jackie Adler","4","My husband and I stopped here for dinner before the July 4th fireworks. We sat at the bar and enjoyed chatting with the ","","","",""
"Amber Road","100 Federal St, Boston, MA 02110, USA","(617) 936-3597","http://www.amberroadboston.com/","https://maps.google.com/?cid=11534955220483928157&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","209","5","5","0","5","Max Wrightman","5","The food was delicious! Highly recommend the steak spring rolls for a starter. Our server Ana was absolutely wonderful. ","","","",""
"Legal Sea Foods - Downtown Crossing","558 Washington St, Boston, MA 02111, USA","(617) 692-8888","https://www.legalseafoods.com/locations/boston-downtown-crossing/","https://maps.google.com/?cid=5077431844965051393&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","1837","5","5","0","4","Ilves","4","Legal Sea Foods is a well-known chain of restaurants in Boston, and I visited the location in the town center for dinner","","","",""
"Neptune Oyster","63 Salem St # 1, Boston, MA 02113, USA","(617) 742-3474","http://www.neptuneoyster.com/","https://maps.google.com/?cid=4320043846255745255&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","4795","5","5","0","5","Rick Vattimo","5","Finally made it through the line and ate here - actually I went at 2:00 in the afternoon on a cold Tuesday and I walked ","","","",""
"Boqueria Seaport","25 Thomson Pl, Boston, MA 02210, USA","(857) 491-0857","https://boqueriarestaurant.com/location/bos-seaport/?utm_source=organic&utm_medium=gmb","https://maps.google.com/?cid=15821072334441956170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1563","5","5","0","4","Madison Gaudencio","4","The food was delicious here. Our waitress was so friendly and answered any questions our table had. I wish I could remem","","","",""
"Row 34 - Seaport | Boston","383 Congress St, Boston, MA 02210, USA","(617) 553-5900","http://row34.com/","https://maps.google.com/?cid=13328531444327232542&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4009","5","5","0","5","Maggie P.","5","Great, great food with even greater service! I was on the hunt for the best lobster roll around Boston and after doing a","","","",""
"Bistro du Midi","272 Boylston St, Boston, MA 02116, USA","(617) 279-8000","http://www.bistrodumidi.com/","https://maps.google.com/?cid=14747769333194849535&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1206","5","5","0","4","Ying Xiao","4","My fifth and last Dine Out Boston 2026 Winter visit: Bistro du Midi, boasting views of Boston Common. A fusion restauran","","","",""
"Cafe Bonjour","55 Temple Pl, Boston, MA 02111, USA","(617) 779-0062","https://www.cafebonjourboston.com/","https://maps.google.com/?cid=4900119958744411723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3087","5","5","0","5","Reetu","5","I’ve been to Cafe Bonjour twice now, and while there is usually a 30+ minute wait, it is always worth it. The prices are","","","",""
"The Capital Grille","900 Boylston St, Boston, MA 02115, USA","(617) 262-8900","https://www.thecapitalgrille.com/locations/ma/boston/boston/8047?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:boston-ma-8047_pl:locurl_rd:1042","https://maps.google.com/?cid=15636602627960421612&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1455","5","5","0","5","Tom Civitenga","5","This was the best and most fun restaurant ever I’d give this place 100 stars if I could . Jose Rustrian  brought so much","","","",""
"Bar Volpe","170 W Broadway, Boston, MA 02127, USA","(617) 865-7100","https://www.barvolpe.com/","https://maps.google.com/?cid=897177968793692546&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","451","5","5","0","4","Gabbie Kim","4","Overall, the food was good, but nothing truly surprised me or felt so memorable that I couldn’t imagine finding somethin","","","",""
"The Q","660 Washington St, Boston, MA 02111, USA","(857) 350-3968","https://www.thequsa.com/?y_source=1_OTM1MjkzMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=9127039794404730462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3427","5","5","0","5","Sarah Nguyen","5","We went to The Q in Boston on Christmas, and it was absolutely buzzing — lively, crowded, and full of energy. Reservatio","","","",""
"Central Wharf Co.","160 Milk St, Boston, MA 02109, USA","(617) 451-9460","https://www.centralwharfco.com/","https://maps.google.com/?cid=858491580662495985&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1872","5","5","0","4","Eve","4","They just reopened and had some Mexican dishes. It’s not authentic Mexican food but it’s very good. The service was good","","","",""
"Giacomo's Boston North End","355 Hanover St, Boston, MA 02113, USA","(617) 523-9026","https://www.giacomosboston.com/","https://maps.google.com/?cid=4337106959215827769&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3196","5","5","0","4","Taylor Pakenham","4","Food was great and staff was very attentive. No reservation was needed and we were able to be seated immediately. A bit ","","","",""
"The Palm - Boston","1 International Pl, Boston, MA 02110, USA","(617) 867-9292","https://www.thepalm.com/restaurants/boston/","https://maps.google.com/?cid=13795161582726202713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","793","5","5","0","5","Papi 3462","5","Absolutely beautiful interior. Vaulted ceilings and every attention to detail. The environment makes you feel like you'r","","","",""
"Chickadee","21 Drydock Ave, Boston, MA 02210, USA","(617) 531-5591","https://www.chickadeerestaurant.com/","https://maps.google.com/?cid=2235193771864516633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","657","5","5","0","4","Alex Issokson (Boston Foodie)","4","TLDR; amazing food, frustrating service.  We did the pre fixe offering and it was sooo much food, so we were able to try","","","",""
"High Street Place Food Hall","100 High St, Boston, MA 02110, USA","","https://www.highstreetplace.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button","https://maps.google.com/?cid=12972097605275821299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","636","5","5","0","4","Fang Phattha","4","A lovely food court near South Station. They have a lot of seatings. Most people here seem to be office workers looking ","","","",""
"Fin Point Oyster Bar + Grille","89 Broad St, Boston, MA 02110, USA","(617) 348-1234","http://www.finpointrestaurant.com/","https://maps.google.com/?cid=5588170838924554251&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","818","5","5","0","5","TRoberts","5","Fin Point Oyster Bar + Grille at The Dagny is a great  spot if you're looking for a relaxed and stylish place to stop in","","","",""
"SRV","569 Columbus Ave, Boston, MA 02118, USA","(617) 536-9500","http://www.srvboston.com/","https://maps.google.com/?cid=7621820859707903826&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1293","5","5","0","4","abhishek singh","4","We went there on Monday evening. We got seated immediately as we had reservations. Its a well decorated interior place w","","","",""
"Smith & Wollensky - Boston","Atlantic Wharf, 294 Congress St, Boston, MA 02210, USA","(617) 778-2200","https://www.smithandwollensky.com/locations/boston/","https://maps.google.com/?cid=2092865092033158010&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1657","5","5","0","4","Gabbie Kim","4","It was okay overall. I’ve had better steak, but it definitely wasn’t the worst. The seasoning seemed uneven, so the firs","","","",""
