business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Ole Red","300 Broadway, Nashville, TN 37201, USA","(615) 780-0900","http://www.olered.com/nashville","https://maps.google.com/?cid=13660218391140815324&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","13403","5","5","1","2","Heather Barbie","2","Had higher expectations for this place. Our company had rented it out for the night. Looks super cool! Love the tractor ","","","",""
"Gray & Dudley","222 3rd Ave N, Nashville, TN 37201, USA","(615) 610-6460","https://www.grayanddudley.com/?SEO_id=GMB--R-BNANYUP-1&y_source=1_MTAxOTg4NzQ3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=18073513473803509750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","569","5","5","1","3","Misty","3","Pretty restaurant. But the servers seemed stretched thin so the service was nice but very slow. Food wasn't as good as w","","","",""
"Hand Cut Nashville","135 7th Ave S, Nashville, TN 37203, USA","(615) 465-2435","https://handcutchophouse.com/","https://maps.google.com/?cid=6055164081370888232&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1063","5","5","1","3","Doug Duff","3","We showed up at 530pm (with a reservation) and the hostess seated us next to another couple, very close to each other. B","","","",""
"Acme Feed & Seed","101 Broadway, Nashville, TN 37201, USA","(615) 915-0888","https://www.acmefeedandseed.com/","https://maps.google.com/?cid=7044471688452009327&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6795","5","5","1","3","char","3","I loved the atmosphere , location and definitely the service .. I was disappointed in the food it self especially after ","","","",""
"Gathre","1810 Broadway, Nashville, TN 37203, USA","(629) 250-3410","https://www.gathrenashville.com/?SEO_id=GMB--R-BNAMOQQ-1&y_source=1_MTAxOTc5OTg3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=10744637544034415917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","663","5","5","1","2","rebecca eason","2","I wish I could give this place a higher rating. While the inside of the restaurant is quite lovely the service and food ","","","",""
"The Finch","111 10th Ave S #310, Nashville, TN 37203, USA","(615) 703-8020","https://www.thefinchnashville.com/","https://maps.google.com/?cid=8700175714644918899&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","4470","5","5","0","4","Nikkie Key","4","Super cute establishment. I would definitely return for the drinks. Will was our bartender, and he did not disappoint. T","","","",""
"The Stillery","113 2nd Ave N, Nashville, TN 37201, USA","(615) 942-8080","http://www.thestillery.com/","https://maps.google.com/?cid=12561200058311051231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4434","5","5","0","4","Kelly Wood","4","Our waiter was not very personable. We wondered if it was just how busy it was, but he forgot a drink and there was a lo","","","",""
"Lockeland Table","1520 Woodland St, Nashville, TN 37206, USA","(615) 228-4864","http://www.lockelandtable.com/","https://maps.google.com/?cid=13236255427409060361&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1386","5","5","0","4","mark miller","4","Landing in Nashville in the afternoon, we were thrilled to find a farm to table dinner option right across the street fr","","","",""
"Assembly Food Hall","5055 Broadway, Nashville, TN 37203, USA","(615) 800-5395","https://www.assemblyfoodhall.com/","https://maps.google.com/?cid=12003880854105045741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","6563","5","5","0","4","Nehal","4","The Assembly Food Hall is one of the most popular and sought after tourist destinations in Nashville. It is spread acros","","","",""
"Bungalow 10 Dining","1910 Belcourt Ave, Nashville, TN 37212, USA","(615) 678-6431","https://www.bungalow10dining.com/","https://maps.google.com/?cid=2218854889639722003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2189","5","5","0","5","Elle Affair Event Planning","5","I was blessed not once, but twice in one day by Chef Gerrard—and I didn’t even know it at first. We had no idea the same","","","",""
"Darfons Restaurant + Bar","2810 Elm Hill Pike, Nashville, TN 37214, USA","(615) 889-3032","http://www.darfonsrestaurant.com/","https://maps.google.com/?cid=4111325315517867543&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4814","5","5","0","5","William Hein (Bill)","5","First time to restaurant bringing Daughter for birthday celebration. Appetizer of Lobster Ravioli was tasty (but I perso","","","",""
"etch","303 Demonbreun St, Nashville, TN 37201, USA","(615) 522-0685","https://etchrestaurant.com/","https://maps.google.com/?cid=6005516580883070453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1976","5","5","0","4","Ryan Hughes","4","A really nice restaurant with top notch service.  I sat at the counter which provides a neat look into the busy kitchen.","","","",""
"Boqueria Fifth + Broadway","5005 Broadway, Nashville, TN 37203, USA","(615) 245-7160","https://boqueriarestaurant.com/location/nsh-fifth-broadway/?utm_source=organic&utm_medium=gmb","https://maps.google.com/?cid=14148742965079067560&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1928","5","5","0","5","Allison J.","5","Great food. They serve small plates, we didn’t know that, but we had a great server that day. We got there an hour befor","","","",""
"Husk Nashville","37 Rutledge St, Nashville, TN 37210, USA","(615) 256-6565","http://www.husknashville.com/","https://maps.google.com/?cid=163690886611976298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2996","5","5","0","4","Tammi J","4","Had dinner here with a colleague of mine and thought the food was OK. I think we dyed hair at the wrong season because t","","","",""
"417 Union","417 Union St, Nashville, TN 37219, USA","(615) 401-7241","https://www.417union.com/","https://maps.google.com/?cid=10568283949347898939&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1780","5","5","0","4","Cheryll Lewis","4","Best pancakes lemon blueberry soooo good, fluffy, not soggy full of flavor. Strawberry lemonade was fresh squeezed real ","","","",""
"STK Steakhouse","700 12th Ave S, Nashville, TN 37203, USA","(615) 619-3500","https://stksteakhouse.com/venues/nashville/","https://maps.google.com/?cid=2146898205998936325&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","7361","5","5","0","4","Tammi J","4","I had dinner here last night and thought our meal was OK. Our server was extremely nice very attentive and provided reco","","","",""
"Adele's","1210 McGavock St, Nashville, TN 37203, USA","(615) 988-9700","https://adelesrestaurant.getbento.com/","https://maps.google.com/?cid=2099318468620838718&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2738","5","5","0","5","Tametrice Porter","5","This was our second year in a row that we decided to celebrate our wedding anniversary at Adele’s. Yesterday, Travis and","","","",""
"The Farm House","210 Almond St, Nashville, TN 37201, USA","(615) 522-0688","https://thefarmhousetn.com/","https://maps.google.com/?cid=9749908023053790209&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1134","5","5","0","4","Charles Conti","4","Went in for brunch because it was close to the hotel we were staying at. It had good reviews on Google so the four of us","","","",""
"Jeff Ruby's Steakhouse","300 4th Ave N, Nashville, TN 37219, USA","(615) 434-4300","http://www.jeffruby.com/nashville","https://maps.google.com/?cid=9749053997957150805&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3391","5","5","0","5","Elvis Huff","5","Great experience!! My friend and I went to Jeff Ruby‘s for dinner and had an amazing experience. The entire staff was to","","","",""
"Aba Nashville","435 Houston St, Nashville, TN 37203, USA","(629) 270-9501","https://www.abarestaurants.com/nashville","https://maps.google.com/?cid=17292210201621185609&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","2644","5","5","0","4","Brianne M","4","ABA is an absolutely beautiful Mediterranean-style restaurant with incredibly delicious food. Every dish we had was flav","","","",""
"Sixty Vines","5055 Broadway Suite 3200, Nashville, TN 37203, USA","(615) 610-9330","https://www.sixtyvines.com/locations/nashville","https://maps.google.com/?cid=15828789826372707220&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1623","5","5","0","5","Renee Divine","5","Probably the best food I’ve had since arriving in Nashville! Situated on the rooftop of the Assembly Food Hall, it has a","","","",""
"Maggiano's Little Italy","3106 West End Ave, Nashville, TN 37203, USA","(615) 514-0270","https://www.maggianos.com/locations/tennessee/nashville/3106-w.-end-avenue?utm_source=google&utm_medium=organic&utm_campaign=Maggianos","https://maps.google.com/?cid=10803388429374629302&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","7119","5","5","0","5","Cameran Johnson","5","I got the Linguine Di Mare and really loved it. I also got the crab cakes, they were mid. Too much breading and veggies.","","","",""
"Skull's Rainbow Room","222 Printers Alley, Nashville, TN 37219, USA","(615) 810-9631","http://skullsrainbowroom.com/","https://maps.google.com/?cid=16599841109210531003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3039","5","5","0","4","tera simon","4","Walking into the restaurant was like stepping into another time. The dark, speakeasy vibe with the pianist playing softl","","","",""
"The Southern Steak & Oyster","150 3rd Ave S #110, Nashville, TN 37201, USA","(615) 636-2626","http://thesouthernnashville.com/","https://maps.google.com/?cid=9196215542020637725&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3881","5","5","0","5","Michael Valeron","5","We came because of the other reviews and were not disappointed. The restaurant was only serving a brunch on Sunday at 3p","","","",""
"The Standard","167 Rosa L Parks Blvd, Nashville, TN 37203, USA","(615) 254-1277","http://www.smithhousenashville.com/","https://maps.google.com/?cid=4298314143845771189&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","996","5","5","0","4","Tim Simounet","4","I'm told presentation is 75%. And all the food looked great. After talking with my Executive Chief Friend at Juniper in ","","","",""
"The Nashville Grange","1000 Broadway, Nashville, TN 37203, USA","(615) 622-1234","https://thenashvillegrange.com/food-and-drink/?utm_source=google&utm_medium=lastmile&utm_campaign=bnarn-r-gran","https://maps.google.com/?cid=7135958454759264023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","135","5","5","0","4","Kathy","4","Went for a business lunch. There were six of us and we had a reservation. The service was painfully slow and there were ","","","",""
"Gannons Nashville","170 4th Ave N, Nashville, TN 37219, USA","(615) 920-6792","https://www.gannonsnashville.com/","https://maps.google.com/?cid=8136314441569783265&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","456","5","5","0","5","Micah Robinson","5","Was staying at the Courtyard Marriott for work and stopped in for dinner. I had a Steak and wedge salad. It came with a ","","","",""
"Jason Aldean's Kitchen + Rooftop Bar","307 Broadway, Nashville, TN 37201, USA","(615) 514-1537","https://jasonaldeansbar.com/nashville/?utm_source=Google_GMB","https://maps.google.com/?cid=14886237145666780753&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","4429","5","5","0","4","Douglas Matheson","4","So let me start by saying the atmosphere here is off the hook. The place is very clean. The staff is very friendly and t","","","",""
"Fifth + Broadway","5036 Broadway, Nashville, TN 37203, USA","(615) 416-6400","https://fifthandb.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=gbp","https://maps.google.com/?cid=10309123121806160852&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3063","5","5","0","4","Niki Vasiliadis","4","Good spot for shopping while visiting or staying Downtown. There is an Ariat, Carhart and Sephora store, so pretty much ","","","",""
"Miranda Lambert's Casa Rosa","308 Broadway, Nashville, TN 37201, USA","(615) 309-6295","https://casarosanashville.com/?utm_source=Google_GMB","https://maps.google.com/?cid=7618898991730766015&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2955","5","5","0","4","Stephanie Bim","4","Great experience! I love Miranda Lambert and her songs! But I was disappointed that any of her songs were played during ","","","",""
"The Mockingbird","121 12th Ave N, Nashville, TN 37203, USA","(615) 741-9900","https://www.mockingbirdnashville.com/","https://maps.google.com/?cid=11229118178080628253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1891","5","5","0","4","C Trinidad","4","Food and service were great overall. The burger was well cooked, but the fries were overseasoned with paprika to the poi","","","",""
"Noko","701 Porter Rd, Nashville, TN 37206, USA","(615) 712-6894","http://www.nokonashville.com/","https://maps.google.com/?cid=1788147378836837927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","1025","5","5","0","4","Brent N","4","4.3 / 5 - fair score for the experience.  The place has potential. Just missed the mark on our visit. Ordered a nice sak","","","",""
"Urban Grub","2506 12th Ave S, Nashville, TN 37204, USA","(615) 679-9342","https://urbangrub.net/","https://maps.google.com/?cid=14682652278160509773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3141","5","5","0","4","Jennifer Marie","4","My husband took me here for my birthday on a cold rainy October evening. The building itself is very aesthetically pleas","","","",""
"Bourbon Steak by Michael Mina","201 8th Ave S 34th floor, Nashville, TN 37203, USA","(629) 208-8440","http://www.nashvillebourbonsteak.com/","https://maps.google.com/?cid=13071665026853249327&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2650","5","5","0","5","Jenny Fitzsimmons","5","My boyfriend and I decided to celebrate his birthday at BSH and we were absolutely blown away. The food was impeccable, ","","","",""
"Roze Pony","5133 Harding Pike, Nashville, TN 37205, USA","(615) 942-5057","http://www.rozepony.com/","https://maps.google.com/?cid=3058001317358812233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","276","5","5","0","4","Pejmaan Yazarlou","4","Stopped in for lunch today and it was nearly full so we were promptly seated. They remained that busy throughout out vis","","","",""
"Pelato - Nashville","1300 3rd Ave N, Nashville, TN 37208, USA","(615) 953-0012","http://pelatorestaurant.com/","https://maps.google.com/?cid=9301552222470420162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","3648","5","5","0","5","Paridhi","5","We had a great experience dining at pelato. Its a famous italian restaurant in the heart of Nashville. Food is awesome. ","","","",""
"NashHouse Southern Spoon and Saloon","114 8th Ave S, Nashville, TN 37203, USA","(629) 234-2858","https://www.nashhousesaloon.com/","https://maps.google.com/?cid=3202988429807273170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","2158","5","5","0","4","John Evans","4","Walked by this place late night and decided to try it the next day for dinner. Very good salmon dish. Nice to sit inside","","","",""
"Margaritaville Restaurant - Nashville","322 Broadway 2nd floor, Nashville, TN 37201, USA","(615) 208-9080","https://www.margaritavillenashville.com/","https://maps.google.com/?cid=1693054409170689582&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","7102","5","5","0","4","Brandi Taylor","4","Great place, fun atmosphere. Service was on point. Ordered a gluten free burger. When it came out, I asked again that it","","","",""
"The Lookout at Ole Red","300 Broadway, Nashville, TN 37201, USA","(615) 780-0900","https://olered.com/nashville/private-events/the-lookout/","https://maps.google.com/?cid=16766027177098891781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1342","5","5","0","4","Marc Laplante","4","Chicken and waffles were great (tasty and moist). Fries were terrible (bland somehow chewy because they were stale). Mac","","","",""
"House of Cards","Lower Level, 119 3rd Ave S, Nashville, TN 37201, USA","(615) 730-8326","http://www.hocnashville.com/","https://maps.google.com/?cid=9850895776492157410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1818","5","5","0","5","Jonathon Reckles","5","Great experience! We went for Valentines Day and were impressed from start to finish. We liked the fact that it’s hidden","","","",""
"Bastion","434 Houston St STE 110, Nashville, TN 37203, USA","(615) 490-8434","http://www.bastionnashville.com/","https://maps.google.com/?cid=16881045256164078770&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","634","5","5","0","5","J. Medeiros","5","Very, very good, but not worth the $250 per person, Michelin star or not.  Set in a hideaway, in a light industrial area","","","",""
"Luke's 32 Bridge","301 Broadway, Nashville, TN 37201, USA","(615) 514-2031","http://lukes32bridge.com/?utm_source=Google_GMB","https://maps.google.com/?cid=6508774453375163649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","4414","5","5","0","4","Nestor Torres","4","Great location right on the main strip on Broadway. The service is excellent and the atmosphere perfect. The food was gr","","","",""
"Marsh House","401 11th Ave S, Nashville, TN 37203, USA","(615) 262-6001","https://www.marshhouserestaurant.com/","https://maps.google.com/?cid=17033774303506146688&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","982","5","5","0","4","Adam and Krista","4","The Marsh House is located inside the Thompson Hotel in the Gulch district. My wife and I decided to eat at this restaur","","","",""
"Champy's Nashville","204 3rd Ave S, Nashville, TN 37201, USA","(629) 202-8728","https://champyschicken.com/locations/nashville-tn","https://maps.google.com/?cid=13071242742652969435&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","344","5","5","0","5","Jordan Maddox","5","We went on a Thursday night before the Predators hockey game. The service was excellent. Whether it was the server, bart","","","",""
"The 404 Kitchen","507 12th Ave S Fl 2, Nashville, TN 37203, USA","(615) 251-1404","","https://maps.google.com/?cid=9762889789869961602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","871","5","5","0","4","Alice Iu","4","We tried 6 different cocktails and they were all very good. The vibe  and decorations was nice and not too stuffy. The s","","","",""
"1 Kitchen","710 Demonbreun St, Nashville, TN 37203, USA","(615) 993-5988","https://www.1hotels.com/nashville/taste/1-kitchen?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=3327354169429373175&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","425","5","5","0","4","Brent N","4","4.4 / 5 on style and elegance. Food and service were just okay. Maybe because it was happy hour?  Service was polite but","","","",""
"Luogo","211 12th Ave S, Nashville, TN 37203, USA","(615) 988-8200","http://www.luogorestaurant.com/","https://maps.google.com/?cid=15617283214036993743&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1575","5","5","0","5","Emily Xavier","5","I rarely give five-star reviews unless a place goes above and beyond excellent. If I could give more than five stars, I ","","","",""
"Pinewood","33 Peabody St, Nashville, TN 37210, USA","(615) 751-8111","http://pinewoodsocial.com/","https://maps.google.com/?cid=7072150385727918446&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","7758","5","5","0","5","Michael Stein","5","This is my first time here, but it definitely won’t be my last! Pictured are the shrimp and grits, challah French toast,","","","",""
"Oak Steakhouse","801 Clark Pl, Nashville, TN 37203, USA","(615) 902-3111","https://www.oaksteakhouse.com/location/oak-steakhouse-nashville/?y_source=1_ODE4NDQwODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=15256085849180159748&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1682","5","5","0","5","Julie McCowan","5","Friday night Dinner day after Christmas. We had a wonderful experience at Oak, and Lindsey truly made our night exceptio","","","",""
"Stateside Kitchen","210 4th Ave N, Nashville, TN 37219, USA","(615) 622-0600","https://www.statesidenashville.com/?utm_source=google&utm_medium=lastmile&utm_campaign=bnadz-r-stat","https://maps.google.com/?cid=12621713456651854064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1321","5","5","0","4","Theodore Taylor","4","I stayed at the Dream for four nights and I assume the food I ordered in the coffee shop up front came from this place s","","","",""
