business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Mad Dogs British Pub (River Walk)","123 Losoya St #19, San Antonio, TX 78205, USA","(210) 222-0220","https://www.maddogs.net/","https://maps.google.com/?cid=654048027772931410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","4201","5","5","1","1","David Bruton","1","What a horrible experience. I don't often write 1 star reviews, but I'll make an exception for an experience where I hav","","","",""
"1Watson","111 Soledad St, San Antonio, TX 78205, USA","(210) 222-8300","https://www.1watsonrooftop.com/","https://maps.google.com/?cid=17580169062008053714&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","457","5","5","1","1","Preston Mccallister","1","I’m quite literally standing in the restaurant as I type this. The service was fine. Getting my drink, being spoken to n","","","",""
"Box St. All Day Brunch - Hemisfair","623 Hemisfair Blvd Ste 108, San Antonio, TX 78205, USA","(210) 476-5705","https://boxstallday.com/","https://maps.google.com/?cid=13099310993837623214&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1760","5","5","1","3","kristin w","3","Overall, my experience was okay. I ordered the chilaquiles and felt like what I got was breakfast nachos - bowl of chips","","","",""
"Mariachi Bar","218 Produce Row, San Antonio, TX 78207, USA","(210) 225-1262","http://www.mariachibar.com/","https://maps.google.com/?cid=12989266393293682394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","756","5","5","1","1","Richard Hollon","1","Terrible service here. We sat at the end of the bar next to a couple from Kansas. They started complaining that they had","","","",""
"The Moon's Daughters","115 Lexington Ave, San Antonio, TX 78205, USA","(210) 942-6032","http://themoonsdaughters.com/","https://maps.google.com/?cid=8114188977735901575&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1477","5","5","0","5","Delexma H","5","This weekend I got to experience this beautiful place. I enjoyed every minute of it. The view is absolutely breathtaking","","","",""
"Domingo Restaurant","123 N St Mary's St, San Antonio, TX 78205, USA","(210) 404-7516","https://www.domingorestaurant.com/?SEO_id=GMB--R-SATPYPY&y_source=1_Mjg5MTMwOTktNzE1LWxvY2F0aW9uLndlYnNpdGU=","https://maps.google.com/?cid=9419558226313164950&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","9206","5","5","0","4","Traveling G's","4","Christmas Dinner at Domingo was a nice treat.  I made reservations for 6:15 and we arrived a little early.  After making","","","",""
"Boudro's on the Riverwalk","On The Riverwalk Level, 421 E Commerce St, San Antonio, TX 78205, USA","(210) 224-8484","http://www.boudros.com/","https://maps.google.com/?cid=5434842793229321958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","6629","5","5","0","4","Travelosivi","4","This place is very popular on the riverwalk. A table outdoors has great atmosphere. However, our party of 14 was seated ","","","",""
"Haywire","15900 La Cantera Pkwy suite 11200, San Antonio, TX 78256, USA","(210) 448-8999","http://haywirerestaurant.com/","https://maps.google.com/?cid=13692926366693792362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1023","5","5","0","4","Eddie H.","4","Location was nice especially being away from downtown. The food was good, service was outstanding as our waitress was ve","","","",""
"Maria Bonita Restaurant","350 Northaven Dr, San Antonio, TX 78229, USA","(210) 332-5504","http://www.mariabonitatx.com/","https://maps.google.com/?cid=10106134808829999237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2951","5","5","0","4","PHJ TEXAN","4","Radio station HIGHLY recommended and here is my opinion.  Out of town, travelled all over the US/International.. Here on","","","",""
"The Sicilian Butcher","5546 N Loop 1604 W Suite 120, San Antonio, TX 78249, USA","(726) 226-3519","https://locations.thesicilianbutcher.com/tx/san-antonio/san-antonio/","https://maps.google.com/?cid=2432843611976280184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","805","5","5","0","4","Stephanie Wu","4","Great place to grab Italian food with family. Variety of pizza and pasta to share. Spacious with plenty of seating. It i","","","",""
"Rita's on the River","River Level, 245 E Commerce St, San Antonio, TX 78205, USA","(210) 227-7482","http://www.ritasontheriver.com/","https://maps.google.com/?cid=902248974909025953&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3955","5","5","0","4","Henry Hoffman","4","Had a couple cocktails, appetizers and early dinner on the Riverwalk with some colleagues. We walked from the hotel alon","","","",""
"Rainforest Cafe","110 E Crockett St, San Antonio, TX 78205, USA","(210) 277-6300","https://www.rainforestcafe.com/location/rainforest-cafe-san-antonio-tx/","https://maps.google.com/?cid=3874926482401094223&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","11432","5","5","0","4","Travis Blank","4","I love this place.  They have a very good selection of food and the portions are of good size.  It's a little pricey but","","","",""
"Pinkerton's Barbecue","107 W Houston St, San Antonio, TX 78205, USA","(210) 983-0088","https://www.pinkertonsbarbecue.com/","https://maps.google.com/?cid=16771765609632708905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4086","5","5","0","4","Roxanne Roxanne","4","So, first timer here 🙋‍♀️ and I absolutely love BBQ 🤤 We ordered brisket, sausage, glazed pork ribs, boudin link, baco","","","",""
"NOLA Restaurant","1101 Broadway Ste 120, San Antonio, TX 78215, USA","(210) 255-8842","http://eatatnola.com/","https://maps.google.com/?cid=813165601024871040&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2826","5","5","0","5","NotEasy ToImpress","5","Stopped by NOLA for brunch in San Antonio and it was a great way to start the day.  We ordered the marinated beef po’boy","","","",""
"Max and Louie's New York Diner","226 W Bitters Rd #126, San Antonio, TX 78216, USA","(210) 483-7600","https://maxandlouies.com/","https://maps.google.com/?cid=12176369677292552898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","6481","5","5","0","5","Ronald Foster","5","Max and Louie’s Diner manages to pull off something special: it feels like a classic New York diner wrapped in unmistaka","","","",""
"Dean's Steak & Seafood","431 S Alamo St, San Antonio, TX 78205, USA","(210) 759-7441","https://www.deanssteakandseafood.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=5795018966617301270&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1782","5","5","0","5","diana alzeer","5","We had an amazing experience at Dean’s Steak & Seafood, and I truly appreciate how professionally everything was handled","","","",""
"Chama Gaúcha Brazilian Steakhouse - San Antonio","18318 Sonterra Pl, San Antonio, TX 78258, USA","(210) 564-9400","https://www.chamagaucha.com/sanantonio","https://maps.google.com/?cid=11691215256167830523&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","14930","5","5","0","4","Em Y","4","Similar to Fogo De Chao, this is an all you can eat Brazilian BBQ. Their salad bar was extensive with many choices rangi","","","",""
"Seasons 52","255 E Basse Rd #1400, San Antonio, TX 78209, USA","(210) 526-6525","https://www.seasons52.com/locations/tx/san-antonio/san-antonio/4557?cmpid=br:s52_ag:ie_ch:loc_ca:S52GMB_sn:gmb_gt:san-antonio-tx-4557_pl:locurl_rd:1046","https://maps.google.com/?cid=15203637318432094475&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","957","5","5","0","5","Geo-T22 Pav","5","We visited Seasons 52 for the first time with some friends that have frequented a few times. They had made reservations,","","","",""
"Mare E Monte Italian Restaurant (San Antonio)","9390 Huebner Rd, San Antonio, TX 78240, USA","(210) 267-1233","https://www.mareemonte.com/","https://maps.google.com/?cid=4182283447967539449&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","4175","5","5","0","5","Daniela Benavides","5","I had such a beautiful experience here. The service was exceptional — truly some of the most caring hospitality I’ve see","","","",""
"Ambler Texas Kitchen + Cocktails","306 W Market St, San Antonio, TX 78205, USA","(210) 298-8040","https://www.amblersanantonio.com/","https://maps.google.com/?cid=5726713194996680482&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1232","5","5","0","5","ARNIE BUCASAS","5","It was my first time dining here, and the experience was truly exceptional! The staff were incredibly approachable - esp","","","",""
"Biga - San Antonio Riverwalk Restaurant","203 S St Mary's St, San Antonio, TX 78205, USA","(210) 225-0722","https://biga.com/?utm_source=GoogleLocal&utm_campaign=GoogleLocal","https://maps.google.com/?cid=16032547321510139907&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1504","5","5","0","5","Andrew","5","What a delight! We went for dinner and were treated like royalty. Excellent food and service. The lamb was lovely and th","","","",""
"Paesanos Riverwalk","111 W Crockett St Suite 101, San Antonio, TX 78205, USA","(210) 227-2782","https://www.paesanosriverwalk.com/","https://maps.google.com/?cid=11710448536429269479&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","5636","5","5","0","4","Sangam Thapa","4","The food was satisfying, and the overall vibe of the place was nice. We went as a group of six and had a pleasant experi","","","",""
"Yard House","849 E Commerce St #409, San Antonio, TX 78205, USA","(210) 354-3844","https://www.yardhouse.com/locations/tx/san-antonio/san-antonio-river-walk/8362?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:san-antonio-tx-8362_pl:locurl_rd:1058","https://maps.google.com/?cid=9337143792231025721&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","4599","5","5","0","5","Mel Johnson","5","I’ve been to several different Yard House locations and their food and service has always been consistently great. We di","","","",""
"Saltgrass Steak House","502 River Walk, San Antonio, TX 78205, USA","(210) 222-9092","https://www.saltgrass.com/location/saltgrass-san-antonio-riverwalk/","https://maps.google.com/?cid=15620649934117819413&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","6083","5","5","0","4","Bianca","4","The seafood Fondeaux was absolutely delicious!! So savory and cheesy with the perfect amount of shrimp and crawfish. Rec","","","",""
"Battalion","604 S Alamo St, San Antonio, TX 78205, USA","(210) 816-0088","http://www.battalionsa.com/","https://maps.google.com/?cid=6624812000437846717&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1831","5","5","0","4","Angeline A","4","Battalion delivered an outstanding dining experience from start to finish. I was warmly greeted by both the hostess and ","","","",""
"Blush Restaurant & Bakery","713 S Alamo St, San Antonio, TX 78205, USA","(210) 202-0804","http://blushrestaurant.com/","https://maps.google.com/?cid=10020845636951809652&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","785","5","5","0","4","TN","4","First time here and had a nice experience for brunch. The menu is what brought us here (specifically a he chicken and cr","","","",""
"Bohanan's Prime Steaks and Seafood","219 E Houston St #275, San Antonio, TX 78205, USA","(210) 472-2600","http://www.bohanans.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary","https://maps.google.com/?cid=1499684603831171043&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2604","5","5","0","4","Rose Oatley","4","We celebrated Valentine’s Day at Bohanan’s a week early due to booked reservations.  The drink list leans heavily on win","","","",""
"Rosario's ComidaMex & Bar","722 S St Mary's St, San Antonio, TX 78205, USA","(210) 223-1806","https://rosariossa.com/","https://maps.google.com/?cid=9523404905876497502&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","7808","5","5","0","5","Leon C","5","Had an absolutely incredible night here! From start to finish, the experience was seamless. The food was delicious and t","","","",""
"The Shack","11502 Perrin Beitel, San Antonio, TX 78217, USA","(210) 257-9414","https://theshacksatx.com/","https://maps.google.com/?cid=4281645233992119304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","571","5","5","0","4","Pat Edinger","4","Group visit for lunch. Ordering at the counter. Order was accurate and there were no issues with it. Food was good and o","","","",""
"Crockett Tavern","320 Bonham Suite #2, San Antonio, TX 78205, USA","(210) 890-2224","http://crocketttavern.com/","https://maps.google.com/?cid=12471143755640558868&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","877","5","5","0","4","Alex K","4","Reserved a table at a later time expecting   less visitors. At 9 PM there were few tables, if any, but I was seated imme","","","",""
"NONNA Osteria - Downtown","401 S Alamo St, San Antonio, TX 78205, USA","(210) 224-8800","http://nonnasa.com/","https://maps.google.com/?cid=13921112425039494625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1211","5","5","0","5","Galliano Marinelli","5","An exceptional Italian restaurant that warrants a visit. The wild boar bruschetta is a highlight, and the signature oliv","","","",""
"The Republic of Texas Restaurant","526 River Walk St, San Antonio, TX 78205, USA","","https://www.therepublicoftexasrestaurant.com/","https://maps.google.com/?cid=1831555944655557137&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","3926","5","5","0","4","Pat Rodriguez","4","Food was fine.. Riverwalk food. Service made us feel rushed although he indicated it was a slow day. The atmosphere.. Th","","","",""
"The Kendall Restaurant","128 W Blanco Rd, Boerne, TX 78006, USA","(830) 572-5000","https://www.kendallrestaurant.com/?utm_source=google_business_profile&utm_medium=local_seo&utm_campaign=kedallrestaurant","https://maps.google.com/?cid=2881028886749859786&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","68","5","5","0","5","kyle grothues","5","The change from Peggy’s to The Kendall seems to have gone smoothly.  Same great bar and great food.  The change has allo","","","",""
"Ostra Restaurant","212 W Crockett St, San Antonio, TX 78205, USA","(210) 396-5817","https://www.omnihotels.com/hotels/san-antonio-mokara/dining/ostra?utm_source=gmblisting&utm_medium=organic","https://maps.google.com/?cid=16884532699064851737&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1511","5","5","0","4","Sandra Balboa","4","We dined here recently on a Saturday night. The food presentation and wine service were great. The oysters had been just","","","",""
"Dick's Last Resort - San Antonio","223 Losoya St, San Antonio, TX 78205, USA","(210) 224-0026","https://dickslastresort.com/locations/","https://maps.google.com/?cid=18113686464849099146&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","3354","5","5","0","5","Bello Solano","5","Had a great time at Dick’s Last Resort in San Antonio! We sat outside and the whole experience was exactly what you hope","","","",""
"Chef's Table SA TX Turkish Mediterranean Grill - Babcock Rd.","1546 Babcock Rd #102, San Antonio, TX 78229, USA","(210) 664-5100","https://chefstableturkish.com/","https://maps.google.com/?cid=15774663315201941973&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1758","5","5","0","5","Sebastian Cabuto","5","First time here! From the photos on their website, I knew it would be delicious. The wait was about 10 minutes.  The com","","","",""
"Brenner's on the River Walk","215 Losoya St, San Antonio, TX 78205, USA","(726) 215-8703","https://www.brennerssteakhouse.com/location/brenners-on-the-river-walk/","https://maps.google.com/?cid=3143479931858849671&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","532","5","5","0","5","Bex","5","My hubby and I had an absolutely fantastic dinner here! We started with cocktails and Bang Bang shrimp; the drinks were ","","","",""
"The Palm - San Antonio","233 E Houston St Ste 100, San Antonio, TX 78205, USA","(210) 226-7256","https://www.thepalm.com/restaurants/san-antonio/","https://maps.google.com/?cid=12890783140352940421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1138","5","5","0","5","Jessica Koenigseder","5","Every dish was beautifully presented and absolutely delicious. The steak was cooked to perfection—tender, juicy, and ful","","","",""
"Schilo's","424 E Commerce St, San Antonio, TX 78205, USA","(210) 223-6692","https://www.schilos.com/","https://maps.google.com/?cid=15816658571755978074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","5544","5","5","0","5","Xiao FU","5","Strongly recommend the sausage and the root beer. The sausage is perfectly seasoned and tender, and paired with some sau","","","",""
"Texas de Brazil - San Antonio","313 E Houston St, San Antonio, TX 78205, USA","(210) 255-2775","https://texasdebrazil.com/locations/san-antonio/?utm_source=gmb&utm_medium=yext&y_source=1_NDg4MzA3NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=9918862716000756407&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3205","5","5","0","4","Maria T Ferreira","4","I’ve always loved Texas de Brazil and it’s still on my top list of Brazilian steakhouses — but this recent visit felt a ","","","",""
"The Jerk Shack","10234 TX-151 Suite 103, San Antonio, TX 78251, USA","(210) 776-7780","http://www.thejerkshacksatx.com/","https://maps.google.com/?cid=6456164703869525008&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1686","5","5","0","4","SecondaryProtocol1","4","Decided to try this location since I've found in the Michelin list. Never trying Caribbean food, I was open but of cours","","","",""
"Landry's Seafood House","517 N Presa St, San Antonio, TX 78205, USA","(210) 229-1010","https://www.landrysseafood.com/location/landrys-seafood-san-antonio/","https://maps.google.com/?cid=11425780886749129435&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","4131","5","5","0","4","Ninette","4","Great service.  Great atmosphere. (Loved the playlist). The lobster bisque could have had a bit more sherry but was load","","","",""
"Iron Cactus Mexican Restaurant and Margarita Bar","200 River Walk Suite 100, San Antonio, TX 78205, USA","(210) 224-9835","https://ironcactus.com/","https://maps.google.com/?cid=1030424582055903414&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","7927","5","5","0","4","Ryan Young","4","Had dinner at Iron Cactus on the Riverwalk. Probably one of the best drinks I've ever had was the Mezcal Royale. Really ","","","",""
"La Margarita Mexican Restaurant & Oyster Bar","120 Produce Row, San Antonio, TX 78207, USA","(210) 898-1745","http://www.lamargarita.com/","https://maps.google.com/?cid=1860637334961964454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","4692","5","5","0","4","Mahealani C.","4","Staff was great and welcoming, chatty and fun. We sat at the bar & I had the watermelon rita, hubbs had the pomegranate ","","","",""
