business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Hearsay Market Square","218 Travis St, Houston, TX 77002, USA","(713) 225-8079","https://hearsaygastrolounge.com/locations/market","https://maps.google.com/?cid=2494068104416796340&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2246","5","5","1","3","T M","3","Recently had dinner & drinks here - food was a little disappointing considering I have been very satisfied with the food","","","",""
"Hearsay On The Green","1515 Dallas St, Houston, TX 77010, USA","(832) 377-3362","https://hearsaygastrolounge.com/locations/green","https://maps.google.com/?cid=18052082959191897026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1417","5","5","1","1","Lori Miller","1","The food was on point and quite tasty.  The drinks were well thought and presented nicely.  My issue is with the service","","","",""
"Kulture","701 Avenida De Las Americas Suite A, Houston, TX 77010, USA","(713) 357-9697","https://www.opentable.com/r/kulture-restaurant-houston?corrid=50fae509-4298-4dea-aa45-617d784e66a4&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2023-11-16T19%3A00%3A00","https://maps.google.com/?cid=15193923309356264226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1039","5","5","1","3","Tiexin Yang","3","We’ve heard good things about this restaurant and decided to make a reservation and give it a shot. It was a bit disappo","","","",""
"Vic & Anthony's Steakhouse","1510 Texas Ave, Houston, TX 77002, USA","(713) 228-1111","https://www.vicandanthonys.com/location/houston/","https://maps.google.com/?cid=8791736186360633508&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3745","5","5","1","3","Rick A.","3","First time here. Unfortunately, I was disappointed. The bread they give to tables had a hard crust and was chewy inside.","","","",""
"Theodore Rex","1302 Nance St unit a, Houston, TX 77002, USA","(832) 830-8592","http://trexhouston.com/","https://maps.google.com/?cid=947286582756198313&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","647","5","5","1","1","Jeffery Williams","1","I write this review out of utmost respect and concern for the person reading it. I strongly advise against visiting this","","","",""
"Willie G's Seafood","1640 W Loop S, Houston, TX 77027, USA","(713) 840-7190","https://www.williegs.com/location/willie-gs-houston/","https://maps.google.com/?cid=5526383986764377601&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3237","5","5","1","2","B. Messa","2","I wrote this review 5 days ago and here was the response:  'Thanks for taking the time to share your feedback with us. I","","","",""
"B&B Butchers","1814 Washington Ave, Houston, TX 77007, USA","(713) 862-1814","https://www.bbbutchers.com/","https://maps.google.com/?cid=16552888776156848926&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2516","5","5","1","3","Rob Turner","3","Food and drinks were solid and the atmosphere is what you’d expect from a well-known Houston steakhouse. Unfortunately, ","","","",""
"Lost & Found","160 W Gray St, Houston, TX 77019, USA","(832) 649-3050","https://www.lostandfoundmidtown.com/","https://maps.google.com/?cid=15302077760254295057&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","17259","5","5","0","4","Charity Elanie","4","After being irritated with Peachez, my party and I went to Lost N Found instead for their Saturday brunch. A totally dif","","","",""
"Hull & Oak","1070 Dallas St, Houston, TX 77002, USA","(713) 242-8555","https://hullandoak.com/","https://maps.google.com/?cid=2507672401770098838&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1119","5","5","0","4","J. Siovahn","4","The service from Demont and Jasue in the bar space was awesome! They went above and beyond to ensure that we had a pleas","","","",""
"JOEY Uptown","5045 Westheimer Rd Suite X01, Houston, TX 77056, USA","(346) 646-5639","https://joeyrestaurants.com/location/joey-uptown","https://maps.google.com/?cid=4795605038652446773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","11270","5","5","0","5","DoButter Xoxo","5","Celebrated my 31st birthday dinner here an had booked our reservation probably a few days before. When we arrived the ar","","","",""
"Brenner's on the Bayou","1 Birdsall St, Houston, TX 77007, USA","(713) 868-4444","https://www.brennerssteakhouse.com/location/brenners-on-the-bayou/","https://maps.google.com/?cid=1960865381609878393&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2957","5","5","0","4","Kate Brown","4","We went for Christmas Eve dinner.  I downrated dinner as I was told that it would decorated up for Christmas.  Yes, ther","","","",""
"Taste of Texas","10505 Katy Fwy, Houston, TX 77024, USA","(713) 932-6901","http://www.tasteoftexas.com/","https://maps.google.com/?cid=4832776214782661752&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","10667","5","5","0","5","Jerrell M","5","Taste of Texas was an experience of a life time.  Starting with our waiter Chase.  We visited all the way from Jacksonvi","","","",""
"Pinkerton's Barbecue","1504 Airline Dr, Houston, TX 77009, USA","(713) 802-2000","http://www.pinkertonsbarbecue.com/","https://maps.google.com/?cid=6757941594909484332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","5533","5","5","0","4","Jewelz Garcia","4","After an hour wait ��.. we finally were able to dig in and see what all the rave was about.  1st - grab a drink from the","","","",""
"Hillstone","4848 Kirby Dr, Houston, TX 77098, USA","(713) 529-2385","https://hillstonerestaurant.com/locations/houston/#","https://maps.google.com/?cid=8275844388899617527&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3166","5","5","0","4","Ariyah Mandel","4","Had a fantastic night out with friends at Hillstone! ⭐⭐⭐⭐ It’s got that perfect blend of a high-energy vibe and top-tier","","","",""
"Granger's Restaurant & Bar","1200 Binz St Suite120, Houston, TX 77004, USA","(713) 529-1443","https://grangershouston.com/","https://maps.google.com/?cid=5871437875736632021&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","534","5","5","0","5","F Ham","5","Jan 16, 2025 Celebrated my birthday with my guests in the Library room(reserved for private party) at Granger’s. Never h","","","",""
"La Fisheria","213 Milam St, Houston, TX 77002, USA","(713) 802-1712","http://www.lafisheriahtx.com/","https://maps.google.com/?cid=888646364163046507&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","4711","5","5","0","5","Darby McAskill","5","Wow! Food and drinks were amazing. My husband and I came and were both highly impressed with the quality and freshness. ","","","",""
"Fielding's Steak","3750 Westheimer Rd, Houston, TX 77027, USA","(713) 769-0670","https://www.fieldings.com/","https://maps.google.com/?cid=2054953327538467944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","526","5","5","0","4","V H","4","I came across this gem while trying out the amazing pizza restaurant next-door. I saw they had a happy hour, which is on","","","",""
"Josephine's","318 Gray St, Houston, TX 77002, USA","(713) 527-8988","https://josephinesgulfcoasttradition.com/","https://maps.google.com/?cid=13660047578113550994&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","656","5","5","0","5","sweeta babeeta","5","Worth the trip!  Stopped by on our way home from IAH looking for some Louisiana style food.  Success!  The recipes actua","","","",""
"The Finn","712 Main St, Houston, TX 77002, USA","(713) 357-5115","https://www.thefinnhou.com/","https://maps.google.com/?cid=16105087931431534332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1075","5","5","0","5","Juan Araujo","5","Laura was at the bar last night and she was so knowledgeable of the city, montrose, and downtown. she was a gem… service","","","",""
"Nancy's Hustle","2704 Polk St A, Houston, TX 77003, USA","(346) 571-7931","http://nancyshustle.com/","https://maps.google.com/?cid=18331579825277067387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2193","5","5","0","5","Bria N","5","Morgan at Nancy’s Hustle really made my birthday dinner special. I made a reservation for one to celebrate my birthday a","","","",""
"Xochi","1777 Walker St, Houston, TX 77010, USA","(713) 400-3330","http://www.xochihouston.com/?y_source=1_MTAzMTYxNjcyOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=15936752700066905463&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4110","5","5","0","4","Connie Kwok","4","Xochi’s Sunday buffet is an incredible way to taste a wide range of dishes from one of Houston’s most reputable restaura","","","",""
"Good Times","2100 Travis St Ste 160, Houston, TX 77002, USA","(832) 804-7255","https://houstongoodtimes.com/","https://maps.google.com/?cid=2120481491942964872&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","844","5","5","0","5","Becca Jay","5","Kate was our server and she was amazing! She recommended the Tiffany mimosa which was really good!!!  My daughter and I ","","","",""
"Pappas Bros. Steakhouse","5839 Westheimer Rd, Houston, TX 77057, USA","(713) 780-7352","http://pappasbros.com/","https://maps.google.com/?cid=847379868133848813&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2834","5","5","0","4","Melodie","4","Pappas Steakhouse is a classic done right. The staff is attentive and friendly. The elegant interior, and a well-designe","","","",""
"Bludorn","807 Taft St, Houston, TX 77019, USA","(713) 999-0146","http://www.bludornrestaurant.com/","https://maps.google.com/?cid=15606560300862113057&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1363","5","5","0","4","kaylee southivong","4","Came here the Sunday after valentine. Reservation at 7:30pm, got sat around 7:45-7:50. Server was great, but seemed like","","","",""
"Taste Kitchen + Bar","420 Main St, Houston, TX 77002, USA","(713) 485-5803","https://www.tastedowntownhtx.com/","https://maps.google.com/?cid=6099657683151399804&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6691","5","5","0","4","Jaydom9293","4","Today our server Jeffery offered hands down the best customer service you could ever want. He was very informative of th","","","",""
"Guard and Grace - Houston","500 Dallas St Suite 100, Houston, TX 77002, USA","(346) 326-0789","https://www.guardandgrace.com/houston","https://maps.google.com/?cid=11405338673979423200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1947","5","5","0","5","Miriam - Houston Photographer","5","I recently photographed a wedding reception at Guard and Grace, and it was the epitome of downtown elegance. The space i","","","",""
"POST Market (Food Hall)","401 Franklin St Suite 1200, Houston, TX 77201, USA","(713) 999-2550","https://posthtx.com/eat","https://maps.google.com/?cid=15977678528076910847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2021","5","5","0","4","Gourmand","4","I give this food hall four stars because wild the food and service is average, the atmosphere is actually pretty cool. A","","","",""
"Traveler's Table - Montrose","520 Westheimer Rd, Houston, TX 77006, USA","(832) 409-5785","http://www.travelerstable.com/","https://maps.google.com/?cid=13267085063722997148&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2817","5","5","0","5","Princy V","5","Forgot I had been sitting on this review for a bit now. This place is FANTASTIC and it’s very impressive to note that tr","","","",""
"Truluck's Ocean's Finest Seafood & Crab","5350 Westheimer Rd, Houston, TX 77056, USA","(713) 783-7270","https://trulucks.com/locations/houston-texas/","https://maps.google.com/?cid=8342698978172690792&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2947","5","5","0","5","LaTora Reid","5","Yessssssssssssssssssssssssssssssssss you all are amazing!!! The food, ambiance, service, and anything I forgot to mentio","","","",""
"Musaafer","Suite C-3500, 5115 Westheimer Rd, Houston, TX 77056, USA","(713) 242-8087","https://www.musaaferhouston.com/","https://maps.google.com/?cid=8490268807699190194&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4045","5","5","0","4","J C","4","I had been meaning to visit this restaurant for quite some time. We usually dine out on Fridays or Saturdays, and since ","","","",""
"Kiss","2313 Edwards St #100, Houston, TX 77007, USA","(281) 974-1759","https://kissrestaurant.com/","https://maps.google.com/?cid=12949864798775845705&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1923","5","5","0","4","VStar","4","Great ambience and music. The servers were friendly and answered questions about drinks and food. We enjoyed a nice appe","","","",""
"Potente","1515 Texas Ave, Houston, TX 77002, USA","(713) 237-1515","https://www.potentehouston.com/","https://maps.google.com/?cid=6762223433519276191&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","924","5","5","0","5","Heath Felps","5","Potente is next level, food, service, and a quiet atmosphere to truly enjoy your meal. I’ve been several times and it al","","","",""
"BCN Taste & Tradition","4210 Roseland St, Houston, TX 77006, USA","(832) 834-3411","http://bcnhouston.com/","https://maps.google.com/?cid=1302421977924149845&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1230","5","5","0","5","Emilio Diaz","5","We went to BCN Taste & Tradition a few days ago for dinner, right after arriving in Houston from the airport. We made it","","","",""
"Mi Luna Tapas Restaurant & Bar","888 Westheimer Rd Suite 126, Houston, TX 77006, USA","(281) 888-7649","https://www.milunatapasbar.com/","https://maps.google.com/?cid=5500914445729569392&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","763","5","5","0","5","Badeea Aad","5","Mi Luna Tapas Restaurant & Bar is truly a one-of-a-kind place. I would love to see more restaurants like this in Houston","","","",""
"The Breakfast Klub","3711 Travis St, Houston, TX 77002, USA","(713) 528-8561","http://www.thebreakfastklub.com/","https://maps.google.com/?cid=10512849386537792943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","9980","5","5","0","5","jesse lopez","5","Right off the bat our experience got off to a great start. While we waited in line to order, one of the workers, possibl","","","",""
"Toca Madera Houston","1755 Allen Pkwy Suite 101, Houston, TX 77019, USA","(713) 715-5808","https://tocamadera.com/","https://maps.google.com/?cid=17826517231630618791&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","2247","5","5","0","5","T. N.","5","I dined for the first time to celebrate my birthday. My guests and I truly enjoyed ourselves from the great staff to the","","","",""
"Terrace 54 Bar + Table","1709 Dryden Rd, Houston, TX 77030, USA","(713) 730-2404","https://terrace54.com/","https://maps.google.com/?cid=7433421667346246883&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","488","5","5","0","5","Chris Evans","5","Diana was outstanding. From the moment we sat down, she was attentive, professional, and genuinely welcoming. She handle","","","",""
"Lucille's","5512 La Branch St, Houston, TX 77004, USA","(713) 568-2505","https://www.lucilleshouston.net/","https://maps.google.com/?cid=18256275143040862938&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","4527","5","5","0","4","Alyssha","4","Lucille’s was our first stop when we got settled on our trip to Houston. We sat at the bar (we didn’t want to wait bc we","","","",""
"ChòpnBlọk","401 Franklin St, Houston, TX 77201, USA","(281) 631-5009","https://chopnblok.co/","https://maps.google.com/?cid=17235656836976300830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","809","5","5","0","4","Michele Andre","4","This past Saturday, I visited ChòpnBlọk and ordered the Golden entree with steak, chicken, and shrimp, along with a Redb","","","",""
"Oporto Fooding House & Wine","125 W Gray St #500, Houston, TX 77019, USA","(713) 528-0115","http://www.oportomidtown.us/","https://maps.google.com/?cid=5484938419514968721&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1854","5","5","0","5","J Alvarado","5","Been here a few times now and the food and service are always exceptional. Their recommendations were perfect and drinks","","","",""
"The Grove","1611 Lamar St, Houston, TX 77010, USA","(713) 337-7321","http://thegrovehouston.com/","https://maps.google.com/?cid=6398782184855472403&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1269","5","5","0","4","honeybitesjordy","4","Atmosphere was casual elegant perfect if you want something upscale without feeling overly formal. The setting was beaut","","","",""
"The Palm - Downtown Houston","1201 Fannin St Suite 129, Houston, TX 77002, USA","(713) 977-2544","https://www.thepalm.com/location/the-palm-houston/","https://maps.google.com/?cid=14478865831945266144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","812","5","5","0","5","Zarina Sementelli","5","I came to The Palm Downtown Houston for my birthday dinner, and it was an absolutely amazing experience. This is hands d","","","",""
"Nobie's","2048 Colquitt St, Houston, TX 77098, USA","(346) 319-5919","http://nobieshtx.com/","https://maps.google.com/?cid=2542374498605610387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1097","5","5","0","5","josh L","5","Everything tasted absolutely delicious. The food was phenomenal and the cocktails were delicious. The plates were family","","","",""
"Cuchara","214 Fairview St Suite #1, Houston, TX 77006, USA","(713) 942-0000","http://www.cuchararestaurant.com/","https://maps.google.com/?cid=12871146031004061396&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","4777","5","5","0","4","Monica Torres","4","Ordered a variety of plates as we finally had time to stay and try it out without rushing as much. Drinks were nice and ","","","",""
"Weights + Measures","2808 Caroline St, Houston, TX 77004, USA","(713) 281-0426","https://weights-measures.com/","https://maps.google.com/?cid=10300850513249641966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2185","5","5","0","4","Chance","4","Loved this spot! The avocado toast and espresso were incredible, honestly some of the best I’ve had. The chicken and Fre","","","",""
"Chardon","1711 Allen Pkwy Suite 101, Houston, TX 77019, USA","(346) 560-4180","https://www.chardonhouston.com/","https://maps.google.com/?cid=12639550683125571090&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","218","5","5","0","5","Zack Ng","5","The restaurant is gorgeous! The ladies in our group loved every corner. We took so many nice photos, I’m pretty sure the","","","",""
"Rumi's Kitchen","1801 Post Oak Blvd Suite 120, Houston, TX 77056, USA","(713) 715-7020","https://www.rumiskitchen.com/","https://maps.google.com/?cid=13886727374170986809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1356","5","5","0","5","Helen Nguyen","5","I had a wonderful experience during my first time dining here. Christina and Nathan gave us great recommendations. My fa","","","",""
"Le Jardinier","5500 Main St Suite 122, Houston, TX 77004, USA","(713) 714-3015","https://www.lejardinier-houston.com/","https://maps.google.com/?cid=4351860520114443708&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","651","5","5","0","4","Ginb Om","4","Appetizers and desserts were phenomenal. Absolutely loved the beef tartare and burrata. The entrées were a bit underwhel","","","",""
"Brenner's Steakhouse","10911 Katy Fwy, Houston, TX 77079, USA","(713) 465-2901","https://www.brennerssteakhouse.com/location/brenners-steakhouse/","https://maps.google.com/?cid=1914615428724124111&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1624","5","5","0","4","Johnny Quest","4","Heard lots of recommends on Brenner. Went for group party of +10ppl, sat outside during south's fall so comfortably plea","","","",""
"ARTISTRY","Finn Hall, 712 Main St, Houston, TX 77002, USA","(713) 309-6391","https://www.artistryhouston.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2060692281121717743","https://maps.google.com/?cid=11193850218498110632&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","127","5","5","0","5","Danielle Henry","5","I visited The Artistry in downtown Houston and ordered the chicken and goat cheese salad. It was fresh, flavorful, and b","","","",""
