business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Rich Table","199 Gough St, San Francisco, CA 94102, USA","(415) 355-9085","http://richtablesf.com/","https://maps.google.com/?cid=8889672814233392895&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1558","5","5","0","5","Christina N","5","Solid food and service! Booked on open table last min for a Wednesday night and for a reservation for 8:30PM. Restaurant","","","",""
"Liholiho Yacht Club","871 Sutter St, San Francisco, CA 94109, USA","","https://lycsf.com/","https://maps.google.com/?cid=12785219178625967625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1935","5","5","0","4","Stelios Serghiou","4","Upscale vibe, standout cocktails, but inconsistent kitchen. We had a pleasant evening here; the ambiance is upscale, mod","","","",""
"Kokkari Estiatorio","200 Jackson St, San Francisco, CA 94111, USA","(415) 981-0983","https://kokkari.com/","https://maps.google.com/?cid=12957869814535908416&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3467","5","5","0","4","Manda E","4","We had a reservation on Sunday. It was nice that they had the exact table ready for us - they were just opening back up ","","","",""
"The Progress","1525 Fillmore St, San Francisco, CA 94115, USA","(415) 673-1294","http://www.theprogress-sf.com/","https://maps.google.com/?cid=15124456772888069814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1286","5","5","0","4","Kyla W","4","I really want to love The Progress (and state bird) because the vibes are so good, the service is great, and some of the","","","",""
"La Mar Cocina Peruana San Francisco","PIER 1 1/2 The Embarcadero N, San Francisco, CA 94111, USA","(415) 397-8880","https://lamarcebicheria.com/san-francisco/","https://maps.google.com/?cid=12288100453195726903&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4827","5","5","0","4","Kimberly Do","4","We had a great visit to La Mar. The space is beautiful and very spacious, and we were seated right by the window inside ","","","",""
"Scoma's of Sausalito","588 Bridgeway, Sausalito, CA 94965, USA","(415) 332-9551","http://www.scomassausalito.com/#dining","https://maps.google.com/?cid=8090138921699336056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2760","5","5","0","5","T. W.","5","Excellent view of San Francisco, Angel Island, Alcatraz, and the Bay Bridge in the back portion of the restaurant past t","","","",""
"Cotogna","490 Pacific Ave, San Francisco, CA 94133, USA","(415) 775-8508","http://cotognasf.com/","https://maps.google.com/?cid=3844909922527115641&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2174","5","5","0","4","Mahadji Bahi","4","Really enjoyed Cotogna. The lamb ragu pasta was excellent,rich, comforting, and perfectly cooked. Paired it with a rosé ","","","",""
"Abacá","2700 Jones St, San Francisco, CA 94133, USA","(415) 486-0788","http://www.restaurantabaca.com/","https://maps.google.com/?cid=16667242964397114430&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","750","5","5","0","4","Eddie Will Ashley III","4","I went on a double date here, and wow, this place was amazing! I’m not a huge Filipino food fan, but I really enjoyed ho","","","",""
"Marufuku Ramen","1581 Webster St #235, San Francisco, CA 94115, USA","(415) 872-9786","http://www.marufukuramen.com/","https://maps.google.com/?cid=16845894830648429348&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2995","5","5","0","5","Ricky Da Luz","5","We arrived around 6:30pm on a Wednesday and was told we would be seated within 30 mins, which was to be expected during ","","","",""
"Californios","355 11th St, San Francisco, CA 94103, USA","(415) 757-0994","https://www.californiossf.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","https://maps.google.com/?cid=8442746962918335853&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","550","5","5","0","5","Kai Sheng","5","One of our top dining experiences. The vibe of the entire experience was spectacular from the dark yet vibrant decor, th","","","",""
