business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"The Sun Dial Restaurant, Bar & View","210 Peachtree St NW, Atlanta, GA 30303, USA","(404) 589-7506","https://www.sundialrestaurant.com/","https://maps.google.com/?cid=8145147749607297368&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","4297","5","5","1","2","Maya Raheem","2","I really wanted to love this place because the view is absolutely beautiful. The atmosphere is definitely the highlight ","","","",""
"Fin & Feathers Restaurants","345 Edgewood Ave SE, Atlanta, GA 30312, USA","(404) 855-5524","http://www.finandfeathersrestaurants.com/","https://maps.google.com/?cid=8471760179555223387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2109","5","5","1","2","kaila parker","2","Never received my food after 45 mins for 4 wings and fries and they are not busy at all. The manager didn’t not handle i","","","",""
"Nikolai's Roof","255 Courtland St NE, Atlanta, GA 30303, USA","(404) 221-6362","http://nikolaisroofatl.com/?SEO_id=GMB-HH-R-ATLAHHH-1&y_source=1_MTU0MDUxNDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","https://maps.google.com/?cid=16691996894126589819&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","640","5","5","1","2","Malene Riggs","2","This was my second time eating at this restaurant, and have to say it wasn't worth the money. Out of four course, 2 was ","","","",""
"By George restaurant and bar","127 Peachtree Rd NE, Atlanta, GA 30303, USA","(470) 851-2752","https://www.bygeorgeatl.com/","https://maps.google.com/?cid=17494318768826625796&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1219","5","5","1","3","Holly King","3","Upon arrival you are greeted by a nice young man with seasons greetings. Put us in the holiday spirit. With validation w","","","",""
"White Oak","270 Peachtree St NW, Atlanta, GA 30303, USA","(404) 524-7200","https://www.whiteoakkitchen.com/","https://maps.google.com/?cid=12409887018104769797&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1598","5","5","1","2","michelle park","2","You can do better with food. Asked for medium but got well done and it was way too salty. No crispness and meat tasted s","","","",""
"Treehouse Restaurant and Pub","7 Kings Cir NE, Atlanta, GA 30305, USA","(404) 266-2732","http://www.treehouseatlanta.com/","https://maps.google.com/?cid=11362881243730640470&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","843","5","5","1","1","Oliver","1","The food was acceptable, but there were several issues with this place that made the experience disappointing.  Upon ent","","","",""
"Paschal's Restaurant & Bar","180 Northside Dr SW, Atlanta, GA 30313, USA","(404) 835-0833","https://www.paschalsatlanta.com/","https://maps.google.com/?cid=5657267454724616444&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","5369","5","5","1","3","Meli Mel","3","After hearing a lot of hype, so my expectations were pretty high. I ordered the blackened salmon, which was ok. The frie","","","",""
"Alma Cocina","Peachtree Towers, 191 Peachtree Rd NE, Atlanta, GA 30303, USA","(404) 968-9662","https://www.alma-atlanta.com/","https://maps.google.com/?cid=14769861293920002475&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3878","5","5","1","3","Anonymous","3","Very friendly staff. Food was good! I ordered the ceviche and red beans/rice. The beans and rice were awesome, however, ","","","",""
"Atlanta Breakfast Club","249 Ivan Allen Jr Blvd NW, Atlanta, GA 30313, USA","(470) 597-1499","https://www.atlbreakfastclub.com/","https://maps.google.com/?cid=13660370072332685477&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","9824","5","5","1","3","Frank Higwanz Higgins","3","This place had good reviews so I thought I had to hit it up before going to the airport. I should've booked a table beca","","","",""
"Sweet Georgia's Juke Joint","200 Peachtree St L05, Atlanta, GA 30303, USA","(470) 419-5853","http://www.sweetgeorgiasjukejoint.com/","https://maps.google.com/?cid=9551354255845342948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","3654","5","5","1","3","Petina Harris","3","Band/Music entertainment was great as always. The food was flavorful, but was served ‘kinda” warm (at best) to cold. The","","","",""
"Southern National","72 Georgia Ave SE Suite 100, Atlanta, GA 30312, USA","(404) 907-4245","https://www.southernational.com/","https://maps.google.com/?cid=1394652437894734342&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","274","5","5","1","3","Tigerblaize","3","Food was okay, nothing to write home about. Customer service was fine as well. I dont appreciate, however, being asked i","","","",""
"Atalian","60 Andrew Young International Blvd NE Suite B, Atlanta, GA 30303, USA","(678) 672-3093","http://www.atalian-atl.com/","https://maps.google.com/?cid=10012832563053606806&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1170","5","5","1","3","Adria Tecec","3","True review  Called ahead of time for reservations. Beautiful young lady accommodated last minute request.  Paid parking","","","",""
"No Mas! Cantina","180 Walker St SW Ste B, Atlanta, GA 30313, USA","(404) 574-5678","https://www.nomascantina.com/","https://maps.google.com/?cid=5077407736402218949&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","9179","5","5","1","1","Harmoniah Carter","1","Ordered a SHRIMP quesadilla to go. Got all the way home and there was nothing but vegetables in my quesadilla. No shrimp","","","",""
"The Southern Gentleman","3035 Peachtree Rd NE A208, Atlanta, GA 30305, USA","(404) 939-9845","http://www.thesoutherngentlemanatl.com/","https://maps.google.com/?cid=2435999943725040380&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","5315","5","5","0","4","Mayo","4","We arrived right after they had just opened for brunch. The hosts greeted us with a warm welcome and asked us where we p","","","",""
"Whiskey Bird","1409 N Highland Ave NE, Atlanta, GA 30306, USA","(404) 500-0575","https://www.eatwhiskeybird.com/","https://maps.google.com/?cid=9076985916829850387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2808","5","5","0","5","Shanan Z","5","What an awesome restaurant experience! I was looking so hard to find a place in Atlanta that would have good food, reaso","","","",""
"Ray's In the City","240 Peachtree St, Atlanta, GA 30303, USA","(404) 524-9224","https://raysrestaurants.com/","https://maps.google.com/?cid=16224791424951492843&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","6613","5","5","0","4","Eric V","4","Ray’s in the City – Atlanta 🦪🍷🎷  Ray’s in the City offers an upscale dining experience centered around exceptional se","","","",""
"Gypsy Kitchen","3035 Peachtree Rd NE Ste A209, Atlanta, GA 30305, USA","(404) 939-9840","http://www.gypsykitchenatl.com/","https://maps.google.com/?cid=15425108053441937847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","4018","5","5","0","4","Deolu Deolu","4","Nice service and ambiance. Food looked better than it tasted. Ribeye was a full miss. Not even sure it was a ribeye the ","","","",""
"Canoe","4199 Paces Ferry Rd SE, Atlanta, GA 30339, USA","(770) 432-2663","http://www.canoeatl.com/","https://maps.google.com/?cid=16530545611547443500&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","5089","5","5","0","4","Stephen Mutz","4","Overall, a great lunch option with incredible service, and a beautiful location. Great for a business lunch, but the foo","","","",""
"South City Kitchen Midtown","1144 Crescent Ave NE, Atlanta, GA 30309, USA","(404) 873-7358","https://www.southcitykitchen.com/","https://maps.google.com/?cid=11724931360973815545&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","6914","5","5","0","4","P & M","4","My husband and I recently dined at South City Kitchen Midtown and had a great overall experience. The service was excell","","","",""
"Poor Calvin's","510 Piedmont Ave NE, Atlanta, GA 30308, USA","(404) 254-4051","http://www.poorcalvins.com/","https://maps.google.com/?cid=1537587445608299274&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4264","5","5","0","4","Nikki D","4","The food was delicious, and the server was incredibly knowledgeable and attentive. They checked on us frequently, making","","","",""
"The Consulate Restaurant","10 10th St NW Suite P200, Atlanta, GA 30309, USA","(404) 254-5760","http://www.theconsulateatlanta.com/","https://maps.google.com/?cid=15881603152788312066&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1421","5","5","0","4","Aaron","4","One of the best talking points of this place is how easy it is to park and walk to the restaurant. A big plus is that th","","","",""
"Kitty Dare","1029 Edgewood Ave NE, Atlanta, GA 30307, USA","(404) 228-1566","http://kittydare.com/","https://maps.google.com/?cid=12183170301654692308&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","474","5","5","0","4","L","4","Decided to try brunch since I had an excellent dinner experience a few months ago. Happy to say that the service was ama","","","",""
"Yeppa & Co. - Buckhead","306 Buckhead Ave NE, Atlanta, GA 30305, USA","(706) 694-7111","http://yeppaco.com/","https://maps.google.com/?cid=11709730602373136455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","6804","5","5","0","5","Sharahyn Rodriguez","5","It was a memorable experience. The place is absolutely beautiful, with incredible cocktails. The tuna appetizer was, wit","","","",""
"Murphy's Restaurant","997 Virginia Ave NE, Atlanta, GA 30306, USA","(404) 872-0904","https://www.murphysatlanta.com/","https://maps.google.com/?cid=11433467685914868326&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2936","5","5","0","5","Gloria Jones","5","What a great time we had at an Atlanta iconic restaurant. I had no idea when I made reservations for my daughter’s birth","","","",""
"Rumi's Kitchen Colony Square","1175 Peachtree St NE, Atlanta, GA 30361, USA","(404) 777-9807","https://www.rumiskitchen.com/","https://maps.google.com/?cid=6382068897621812754&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1713","5","5","0","4","so so","4","The service and atmosphere was great, but the food was just ok. The duck had no duck flavor, and the only thing you coul","","","",""
"Polaris","265 Peachtree Rd NE, Atlanta, GA 30303, USA","(404) 460-6425","https://www.polarisatlanta.com/","https://maps.google.com/?cid=12759255874568702168&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1123","5","5","0","4","j z","4","It was a joyful experience. The restaurant is on the top of the Hyatt hotel. The view is fantastic and food was pretty g","","","",""
"The Food Shoppe","123 Luckie St NW UNIT 108, Atlanta, GA 30303, USA","(404) 228-0052","http://www.thefoodshoppeatl.com/","https://maps.google.com/?cid=385283237384374756&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1972","5","5","0","5","Robin Mertz","5","I’m still thinking about this place days later. My husband and I went in expecting a good meal, but what we experienced ","","","",""
"Saints + Council","1221 Peachtree St NE Suite 130, Atlanta, GA 30361, USA","(770) 731-8159","https://saintsandcouncil.com/","https://maps.google.com/?cid=17170573419377744429&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1719","5","5","0","4","Lauren Gray","4","Visited for the first time with friends for Galentine’s Day and loved the atmosphere — it’s a beautiful, very aesthetica","","","",""
"Mary Mac's Tea Room","224 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","(404) 876-1800","http://www.marymacs.com/","https://maps.google.com/?cid=14428011323645827231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","14701","5","5","0","5","Simon Robson","5","Great place for a nice quality southern meal. The group had a combination of salads, veggie plate, meat loaf, chicken an","","","",""
"The Optimist","914 Howell Ml Rd, Atlanta, GA 30318, USA","(404) 477-6260","https://www.theoptimistrestaurant.com/","https://maps.google.com/?cid=1097642391593553250&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4210","5","5","0","5","Aaron Lee","5","I’ve been wanting to eat here for a long time and finally did for our anniversary.  I’m glad to say that everything was ","","","",""
"Flavor Rich Restaurant Atlanta","549 Peachtree St NE Apt 6103, Atlanta, GA 30308, USA","(404) 975-3382","http://atlanta.flavorrichrestaurant.com/","https://maps.google.com/?cid=10200991404414817745&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","638","5","5","0","4","Eleanor Lancaster","4","I visited Flavor Rich Restaurant in Atlanta for brunch to celebrate my birthday, and overall, it was a pleasant experien","","","",""
"Yeppa & Co. - Beltline","667 Auburn Ave NE Suite 120, Atlanta, GA 30312, USA","(470) 664-6822","http://yeppaco.com/","https://maps.google.com/?cid=5415055837011869947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","3444","5","5","0","4","Jayna Patel","4","This place is the PERFECT holiday restaurant destination! They have turned the outdoor dining area into a ski resort and","","","",""
"Nobu Atlanta","3520 Peachtree Rd NE, Atlanta, GA 30326, USA","(470) 945-8800","https://www.noburestaurants.com/atlanta/reservations/","https://maps.google.com/?cid=9584650726613458731&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.8","724","5","5","0","4","Nghia Huynh","4","Nobu is a one of a kind dining experience that can’t be replicated elsewhere. The ambiance is elegant and fitting for fo","","","",""
"Lazy Betty","999 Peachtree St NE Suite #140, Atlanta, GA 30309, USA","(470) 851-1199","http://lazybettyatl.com/","https://maps.google.com/?cid=12910201945190588382&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1075","5","5","0","4","Aneesh Arikirevula","4","Lazy Betty was an amazing spot to celebrate our one-year wedding anniversary. We did the vegetarian dinner and were real","","","",""
"Wild Leap Atlanta","125 Ted Turner Dr SW, Atlanta, GA 30313, USA","(706) 298-6400","https://wildleap.com/atlanta/","https://maps.google.com/?cid=9103125046587710657&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","329","5","5","0","5","Patrick Iverson","5","What a fun spot! I went when it was quiet and stumbled into trivia night. They have a great selection of IPAs and the fo","","","",""
"Bones Restaurant","3130 Piedmont Rd NE, Atlanta, GA 30305, USA","(404) 237-2663","http://www.bonesrestaurant.com/","https://maps.google.com/?cid=6941754949393428422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2885","5","5","0","4","C J","4","I dined here a week ago with a large party in a private room. We were seated immediately. The entrance and bar area was ","","","",""
"The Third Space","659 Auburn Ave NE Suite 503, Atlanta, GA 30312, USA","(470) 789-1901","https://www.thethirdspaceatlanta.com/","https://maps.google.com/?cid=16205836689648562532&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","108","5","5","0","5","Shiran Ankave","5","What an experience! Wow! An exceptional meal bursting with rich, refined flavors and a variety of delicious dishes. The ","","","",""
"Ted's Montana Grill","133 Luckie St NW, Atlanta, GA 30303, USA","(404) 521-9796","https://www.tedsmontanagrill.com/tmg001.html","https://maps.google.com/?cid=18104949974782516958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","5714","5","5","0","4","John Fesler","4","It is a pleasant atmosphere. Easy to talk . Nice place . Service was spot on. From the host to bartender to servers. Foo","","","",""
"Metro Diner and Bar","229 Peachtree St B17, Atlanta, GA 30303, USA","(404) 577-1420","http://www.metrodineratl.com/","https://maps.google.com/?cid=3816320956068455556&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","6223","5","5","0","4","Allea Ryan","4","We came here looking for a place that took cash and after being scammed by our hotel near by. It was a short distances w","","","",""
"Capolinea","159 Northside Dr NW, Atlanta, GA 30313, USA","(404) 301-8843","https://capolineaatlanta.com/","https://maps.google.com/?cid=10363479357067896501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","144","5","5","0","5","Sara Govero","5","Capolinea was so good I went two nights in a row. The service was flawless both nights. Night one: tricolore salad and t","","","",""
"Atlanta Fish Market","265 Pharr Rd NE, Atlanta, GA 30305, USA","(404) 262-3165","https://atlantafishmarket.com/","https://maps.google.com/?cid=7159529307305281458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","9810","5","5","0","5","Ichristar Pierre","5","This is an very nice and sofisticated restaurant to attend for personal, business/ private events. I love the atmosphere","","","",""
"Little Alley Steak - Buckhead","3500 Lenox Rd NE #100, Atlanta, GA 30326, USA","(404) 254-1899","https://www.littlealleysteak.com/","https://maps.google.com/?cid=14936667025177958170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3189","5","5","0","5","Meg Ky","5","An absolutely incredible restaurant with a stunning and unique interior design. The atmosphere is stylish, elegant, and ","","","",""
"Bacchanalia","1460 Ellsworth Industrial Blvd NW Suite 1, Atlanta, GA 30318, USA","(404) 365-0410","http://www.starprovisions.com/bacchanalia/","https://maps.google.com/?cid=11608332143809341239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1305","5","5","0","4","yen nguyen","4","Went for a birthday dinner. It's is a fixe prix and be prepared for a 3 1/2 hour dinner. The portions were small but the","","","",""
"Avize","956 Brady Ave NW, Atlanta, GA 30318, USA","(404) 879-1713","https://www.avizeatlanta.com/","https://maps.google.com/?cid=10839842098553028573&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","205","5","5","0","5","Marcia Gomes","5","Dinner with friends and it was excellent from amuse bouche to dessert. The service was spectacular. We had a little of e","","","",""
"Cuevacía","1201 Peachtree St NE, Atlanta, GA 30361, USA","(404) 448-1022","http://cuevacia.com/","https://maps.google.com/?cid=10811092136146517289&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","329","5","5","0","5","Isabella Purdy","5","The food 11/10. Tried both of the NA cocktails and both were amazing! It made me feel like I was drinking a real cocktai","","","",""
"Hollywood ATL Restaurant & Lounge","257 Trinity Ave SW, Atlanta, GA 30303, USA","(404) 334-4111","https://www.thehollywoodatl.com/","https://maps.google.com/?cid=16862544814968432066&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","63","5","5","0","5","It’s Nike B","5","Remy was awesome with her service. She really knows how to connect with her guests. I would definitely recommend coming ","","","",""
"Tin Lizzy's Cantina","26 Andrew Young International Blvd NE, Atlanta, GA 30303, USA","(404) 671-9450","https://tinlizzyscantina.com/","https://maps.google.com/?cid=10677309632606006577&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","9412","5","5","0","4","Ryan Young","4","We had good tacos at Tin Lizzy's. My favorite was The Royale Cheese. Chicken Con Queso was good. I would skip the Lobste","","","",""
"Esco Restaurant & Tapas","327 Peters St SW, Atlanta, GA 30313, USA","(404) 941-7907","http://www.escobaratlanta.com/","https://maps.google.com/?cid=14548951634117212819&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.7","3214","5","5","0","5","MiLicia Carr","5","The drinks at this spot are phenomenal—easily a 10/10! I had the catfish and grits and it was absolutely delicious. Some","","","",""
"Tyde Tate Kitchen","229 Mitchell St SW, Atlanta, GA 30303, USA","(404) 907-4452","https://www.tydetatekitchen.com/","https://maps.google.com/?cid=322506546914016474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","441","5","5","0","5","Jair","5","Had the Thai fried rice (Thai spicy,) and the shrimp rolls; enjoyed them both. Excellent customer service from the young","","","",""
"Restaurant 10 Bar & Grill","10 Northside Dr NW, Atlanta, GA 30314, USA","(404) 331-9977","https://www.restaurant10atl.com/","https://maps.google.com/?cid=12117863624046700133&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4079","5","5","0","5","Corey Gibbs","5","The food here is amazing. Best fried chicken I've had! Everything tastes fresh and homemade. E was our server and she wa","","","",""
