business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Alder & Ash","629 Pike St, Seattle, WA 98101, USA","(206) 486-7699","https://www.alderandashsea.com/","https://maps.google.com/?cid=9945884715391476346&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","753","5","5","1","3","GN","3","The ambiance and menu selection were great. Our server was amazing. However, the ahi tuna poke had an off smell, so I di","","","",""
"Bacco Cafe","86 Pine St, Seattle, WA 98101, USA","(206) 355-8887","http://baccocafe.com/","https://maps.google.com/?cid=2717340975899283510&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1886","5","5","1","3","Priyanka Lele","3","All three - food, service and ambience top the list. The cafe is along the main street near Pike place market serving gr","","","",""
"Lowell's Restaurant","1519 Pike Pl, Seattle, WA 98101, USA","(206) 622-2036","http://eatatlowells.com/","https://maps.google.com/?cid=11149608409676845082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3915","5","5","1","3","Ryan Robletto","3","I went to Lowells restaurant on Pike Place looking for fish and chips with a great view, and I found the great view, but","","","",""
"Elephant & Castle","1415 5th Ave, Seattle, WA 98101, USA","(206) 624-9977","https://www.elephantcastle.com/en/locations/wa/seattle/1415-fifth-avenue","https://maps.google.com/?cid=11423718730600995073&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2533","5","5","1","3","The Hungry Company","3","With traveling all over north America our company tends to gravitate towards Irish pubs when we find them, some of us ca","","","",""
"Ivar's Acres of Clams","1001 Alaskan Wy Ste. 102, Seattle, WA 98104, USA","(206) 624-6852","https://www.ivars.com/acres","https://maps.google.com/?cid=16553677074958837107&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","9323","5","5","1","1","Mo Moe","1","We just wanted a nice meal and seat with a view. The atmosphere was nice and the service was wonderful, but the food was","","","",""
"Noi Thai Cuisine","1303 1st Ave, Seattle, WA 98101, USA","(206) 787-8444","https://noithaiselect.com/noithaicuisinedtwnseattle?utm_source=google","https://maps.google.com/?cid=560617719359971970&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2872","5","5","1","3","Kunal Arora","3","The food here is gorgeous and the waiters were all very sweet and helpful but the lady at the front desk was very rude. ","","","",""
"Goldfinch Tavern","99 Union St, Seattle, WA 98101, USA","(206) 749-7070","https://www.fourseasons.com/seattle/dining/restaurants/goldfinch_tavern/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-sew-fab-mid-seo-na&utm_content=na-na&utm_term=na","https://maps.google.com/?cid=8404901746717700706&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1002","5","5","1","3","Virginia Winslow","3","Used to LOVE coming to the Goldfinch for celebrations like our engagement and birthdays. We always bring a few close fri","","","",""
"El Gaucho Seattle","2200 Western Ave Ste. 101, Seattle, WA 98121, USA","(206) 728-1337","https://elgaucho.com/elgauchoseattle/","https://maps.google.com/?cid=8903593617627832081&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1943","5","5","1","3","Ryan Wong","3","Lost all of its charm with the new building  I used to love the charm and food of el gaucho so much.  This past experien","","","",""
"Archipelago","5607 Rainier Ave S, Seattle, WA 98118, USA","","http://archipelagoseattle.com/","https://maps.google.com/?cid=1789095677862073746&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","252","5","5","1","3","Ayan Chatterjee","3","The idea is to compare Archipelago to other tasting menus like Altira, Canlis, Juanita etc. For us, the experience was j","","","",""
"The Pink Door","1919 Post Alley, Seattle, WA 98101, USA","(206) 443-3241","https://www.thepinkdoor.net/","https://maps.google.com/?cid=13451524338311652394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","6988","5","5","0","4","Ashley DeWit","4","Went to the Pink Door for our Valentine’s Day lunch date. We loved the atmosphere and our table overlooked pike place ma","","","",""
"Six Seven Restaurant","2411 Alaskan Wy Pier 67, Seattle, WA 98121, USA","(206) 269-4575","http://www.edgewaterhotel.com/seattle-six-seven-restaurant.aspx","https://maps.google.com/?cid=787370736278685067&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2213","5","5","0","4","joyce Ray","4","Clam chowder is excellent, I was there with teenager daughter and the menu was more adult. The staff was extremely helpf","","","",""
"Local Tide","401 N 36th St UNIT 103, Seattle, WA 98103, USA","(206) 420-4685","http://localtide.com/","https://maps.google.com/?cid=559333795458845021&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1492","5","5","0","5","Jeff Yen","5","Super funny, warm, generous people. Great vibe in the restaurant. The food is excellent quality; they are trying somethi","","","",""
"The Capital Grille","1301 4th Ave, Seattle, WA 98101, USA","(206) 382-0900","https://www.thecapitalgrille.com/locations/wa/seattle/seattle/8030?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:seattle-wa-8030_pl:locurl_rd:1026","https://maps.google.com/?cid=17680310406050686169&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2153","5","5","0","5","K Haverty","5","Wow.  The food was excellent. We started with the seafood tower and everything was fresh and cold and perfect.  Our entr","","","",""
"Aerlume Seattle","2003 Western Ave Suite C, Seattle, WA 98121, USA","(206) 539-2200","https://www.aerlumeseattle.com/","https://maps.google.com/?cid=14058670872054838456&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","798","5","5","0","4","Heavenflavor Choi","4","There's nothing to complain about this place. The view was stunning. The service was outstanding, even to a solo diner. ","","","",""
"Yard House","1501 4th Ave, Seattle, WA 98101, USA","(206) 682-2087","https://www.yardhouse.com/locations/wa/seattle/seattle-4th-and-pike/8343?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:seattle-wa-8343_pl:locurl_rd:1041","https://maps.google.com/?cid=14068924034734844554&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","6278","5","5","0","4","M G","4","There was a bit of a wait when we arrived, but with homecoming going on and the Mariners game playing on the TVs, it was","","","",""
"House of Eve","730 Blanchard St, Seattle, WA 98121, USA","(206) 600-8827","http://www.houseofeveseattle.com/","https://maps.google.com/?cid=16209385774967700424&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","246","5","5","0","5","R K","5","Impeccable service, beautiful atmosphere, aesthetic plating and absolutely delicious food&drinks. The duck was amazing. ","","","",""
"Shaker + Spear","2000 2nd Ave, Seattle, WA 98121, USA","(206) 826-1700","https://www.shakerandspear.com/","https://maps.google.com/?cid=1888944664574886690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1589","5","5","0","4","Hon Lam","4","Super friendly staff that will greet you and seat you promptly. Very quick with the water and coffee too even for a week","","","",""
"Purple Café and Wine Bar","1225 4th Ave, Seattle, WA 98101, USA","(206) 829-2280","https://www.purplecafe.com/","https://maps.google.com/?cid=8142466410416218182&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3549","5","5","0","4","Kenneth Preston","4","The Purple Café and Wine Bar offers a delightful dining experience that marries a sophisticated wine selection with a di","","","",""
"Von's 1000Spirits","1225 1st Ave, Seattle, WA 98101, USA","(206) 621-8667","https://www.vons1000spirits.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmbpost","https://maps.google.com/?cid=5056199159300483347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","7146","5","5","0","4","Brian Stambaugh","4","I went here with group of friends and we had a good time. The restaurant was pretty loud, lots of hard surfaces did litt","","","",""
"Salt Harvest","100 S King St, Seattle, WA 98104, USA","(206) 309-1100","https://populusseattle.com/salt-harvest/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=6419684124714577155&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","59","5","5","0","5","Heather Ace","5","Absolutely the kindest staff in town! They gave great suggestions and made my birthday night extra special. When I looke","","","",""
"Seattle Rooftop Next Level Lounge by Fogo De Chão","400 University St Rooftop, Seattle, WA 98101, USA","(206) 970-0028","https://fogodechao.com/location/seattle-rooftop/","https://maps.google.com/?cid=8654407499443384844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","123","5","5","0","4","Brandon Batchelor","4","To start, the staff were amazing. Hosana was an absolute delight. Cannot say enough about how great she was. Every other","","","",""
"Maximilien Restaurant","81A Pike St, Seattle, WA 98101, USA","(206) 682-7270","https://www.maximilienrestaurant.com/","https://maps.google.com/?cid=7374868350508092451&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1295","5","5","0","5","P V","5","Wonderful spot with friendly people. The food was delicious and hearty.  French classics with a great view. Loved the sp","","","",""
"JOEY U-Village","2603 NE 46th St, Seattle, WA 98105, USA","(206) 527-6188","https://joeyrestaurants.com/location/joey-university-village","https://maps.google.com/?cid=9854096639597949167&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","10724","5","5","0","4","Neda Javadpour","4","The food is pretty good. It's consistent and beautifully plated. Good location if you're looking to watch sports while h","","","",""
"2120","2120 6th Ave, Seattle, WA 98121, USA","(206) 829-8700","https://www.2120restaurant.com/","https://maps.google.com/?cid=7077915409849202424&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1226","5","5","0","4","Emma H","4","Built in the office district right next to the Spheres, this restaurant has a calm and comfortable atmosphere. The light","","","",""
"Good Voyage","8520 14th Ave S, Seattle, WA 98108, USA","","http://www.goodvoyageseattle.com/","https://maps.google.com/?cid=7016785438919844319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","171","5","5","0","4","Christy Binoniemi","4","What a warm, bright little gem to happen upon on a drizzly Sunday morning. I expected to grab a coffee & maybe dry off f","","","",""
"Metropolitan Grill","820 2nd Ave, Seattle, WA 98104, USA","(206) 624-3287","http://themetropolitangrill.com/","https://maps.google.com/?cid=15292113016142370120&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","4000","5","5","0","5","Debora Delgado","5","Absolutely excellent.  Service was impeccable.  Anthony was our server and he was perfect.  He was super attentive, prof","","","",""
"Charlotte Restaurant & Lounge","LOTTE HOTEL SEATTLE, 809 5th Ave 16th Floor, Seattle, WA 98104, USA","(206) 800-8117","https://www.charlotterestaurantseattle.com/","https://maps.google.com/?cid=9064775493025661089&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","441","5","5","0","4","Tarny M","4","This restaurant really shines when it comes to atmosphere. The views are absolutely beautiful and make it a great spot f","","","",""
"The George","411 University St, Seattle, WA 98101, USA","(206) 621-7889","http://www.thegeorgeseattle.com/","https://maps.google.com/?cid=17595035718357753032&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","762","5","5","0","5","Cody Harris","5","Was staying at a nearby hotel and came for breakfast.  It goes without saying the interior is absolutely stunning. The c","","","",""
"Le Pichet","1933 1st Ave, Seattle, WA 98101, USA","(206) 256-1499","http://www.lepichetseattle.com/","https://maps.google.com/?cid=6370204162403574081&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1668","5","5","0","4","Nomadicus","4","Le Pichet is one of those places where the experience makes far more sense once you understand what it’s aiming to emula","","","",""
"Damn the Weather","116 1st Ave S, Seattle, WA 98104, USA","(206) 946-1283","http://www.damntheweather.com/","https://maps.google.com/?cid=3851081720853922758&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1565","5","5","0","4","Melanie Goodman","4","I really enjoyed the music and the vibe they had here. I know im supposed to be writing about food,  but...the music was","","","",""
"Ludi's Restaurant","120 Stewart St, Seattle, WA 98101, USA","(206) 239-2728","https://order.toasttab.com/online/ludis-restaurant-120-stewart-street","https://maps.google.com/?cid=4497179834063864316&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2322","5","5","0","4","Ankita","4","Food was yummy. Ube pancakes looked and tasted delicious. However they want everyone to order a separate dish which was ","","","",""
"Matt's in the Market","94 Pike St #32, Seattle, WA 98101, USA","(206) 467-7909","http://www.mattsinthemarket.com/","https://maps.google.com/?cid=10137347102276822174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1263","5","5","0","4","Kay Sig","4","The seafood stew is amazing, my partner had the halibut said it was good. The service was fine by most of the staff. The","","","",""
"Beecher's Handmade Cheese","1600 Pike Pl, Seattle, WA 98101, USA","(206) 956-1964","http://www.beechershandmadecheese.com/","https://maps.google.com/?cid=3025143101360427001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2530","5","5","0","4","sumi","4","👥 2 pax on Saturday before noon 🍽️ 8oz “World’s Best” Mac & Cheese, 1 breadzel  Pros: Long queues but fairly short wai","","","",""
"Place Pigalle","Behind where they throw the fish!, 81 Pike St, Seattle, WA 98101, USA","(206) 624-1756","http://www.placepigalle-seattle.com/","https://maps.google.com/?cid=15455887758101686094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","657","5","5","0","5","Fernán Oviedo","5","Fantastic experience. We started with the liver paté and the clam chowder. The pate was ok, not very creamy. The bread w","","","",""
"Palace Kitchen","2030 5th Ave, Seattle, WA 98121, USA","(206) 441-2888","https://www.palacekitchen.com/?utm_source=gbp&utm_medium=organic&utm_campaign=fm","https://maps.google.com/?cid=10186076354542354153&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1202","5","5","0","4","KHAIE","4","This place was another one recommended to me by one of the regulars at Rider, so of course I had to see what the hype wa","","","",""
"Japonessa Sushi Cocina","1400 1st Ave, Seattle, WA 98101, USA","(206) 971-7979","https://www.japonessa.com/","https://maps.google.com/?cid=8561836067255568606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","5383","5","5","0","4","Mark Cooledge","4","Great and varied sushi rolls available at this convenient location. Atmosphere and service were nothing extraordinary, b","","","",""
"Cutters Crabhouse","2001 Western Ave, Seattle, WA 98121, USA","(206) 448-4884","https://www.cutterscrabhouse.com/","https://maps.google.com/?cid=1697678531781810764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3137","5","5","0","4","Lenny","4","Dining solo and going all in for my one day and night in Seattle.  If it weren't for Ethan's excellent service and atten","","","",""
"AQUA by El Gaucho","2801 Alaskan Wy Pier 70, Seattle, WA 98121, USA","(206) 956-9171","https://aquabyelgaucho.com/","https://maps.google.com/?cid=13544828220104438054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1816","5","5","0","4","Spring Russell","4","We were excited to try this place because we love El Gaucho. We made a reservation for 6pm, we arrived earlier than expe","","","",""
"Wild Ginger Downtown Seattle","1401 3rd Ave, Seattle, WA 98101, USA","(206) 623-4450","http://wildginger.net/","https://maps.google.com/?cid=14384295740187045263&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2303","5","5","0","5","Christina P","5","Wild Ginger was an experience for the senses. A beautiful restaurant with exceptional service, and dishes that delight o","","","",""
"COMMUNION Restaurant & Bar","2350 E Union St, Seattle, WA 98122, USA","(206) 806-1916","https://www.communionseattle.com/","https://maps.google.com/?cid=8480602783702304331&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1081","5","5","0","4","Willie Reese IV","4","Great ambiance—intimate, stylish, and perfect for a nice night out. The food was good once it arrived, though the wait w","","","",""
"Sushi Kashiba","86 Pine St Suite #1, Seattle, WA 98101, USA","(206) 441-8844","https://sushikashiba.com/","https://maps.google.com/?cid=17153935726785512238&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","2050","5","5","0","5","Drew Hinkson","5","Incredible omakase in Seattle. I would recommend the omakase experience at the sushi counter, reservations can be made o","","","",""
"Serious Pie Downtown","2001 4th Ave, Seattle, WA 98121, USA","(206) 838-7388","https://www.seriouspieseattle.com/","https://maps.google.com/?cid=14996315123873928816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4549","5","5","0","5","Jace","5","Always looking for new pizza spots when traveling. I checked to see what some top places were in the area while visiting","","","",""
"Marination Ma Kai","1660 Harbor Ave SW, Seattle, WA 98126, USA","(206) 328-8226","http://www.marinationmobile.com/","https://maps.google.com/?cid=6485076603440081706&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3650","5","5","0","4","Kumar Vaibhav","4","Overall a good place. It is self service. I got fish and chips. The looks of fries were not that appetizing but it makes","","","",""
"The Hart and the Hunter","109 Pine St, Seattle, WA 98101, USA","(206) 596-0700","https://www.thehartandthehunter.com/","https://maps.google.com/?cid=3596011579270768038&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","587","5","5","0","4","Royal","4","We actually came here for dinner, but I would be happy to return for brunch, as it seems that is what they specialize in","","","",""
"Terra Plata","1501 Melrose Ave, Seattle, WA 98122, USA","(206) 325-1501","http://terraplata.com/","https://maps.google.com/?cid=16645826047934183778&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1563","5","5","0","4","Ron Sankey","4","Overall this was a good experience. Went here with a large group from work and I didn't set it up, so I don't know what ","","","",""
"Il Terrazzo Carmine","411 1st Ave S, Seattle, WA 98104, USA","(206) 467-7797","https://www.ilterrazzocarmine.com/","https://maps.google.com/?cid=3057006710500015965&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1008","5","5","0","5","Katie","5","This is hands down my absolute favorite Italian restaurant in all of Seattle. I have come here probably around 5-6 times","","","",""
"Spinasse","1531 14th Ave, Seattle, WA 98122, USA","(206) 251-7673","https://spinasse.com/","https://maps.google.com/?cid=18428291135824120134&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1593","5","5","0","5","Allen Vu","5","Was well worth the wait for a reservation to open up.  We went to celebrate a birthday the day after Christmas and this ","","","",""
"Ben Paris","130 Pike St, Seattle, WA 98101, USA","(206) 513-7303","http://benparis.com/","https://maps.google.com/?cid=6746491107621232326&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1087","5","5","0","4","Stephanie","4","Service and drinks were yummy! Good selection to choose from.  Short rib pasta was savory and delicious. It was almost o","","","",""
"Tulio","1100 5th Ave, Seattle, WA 98101, USA","(206) 624-5500","https://www.tulio.com/","https://maps.google.com/?cid=618873675092854591&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1153","5","5","0","4","Jayes L","4","Food was good and well executed, and the atmosphere was lively and energetic, making it a fun place to dine. Service and","","","",""
