business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"LA Fitness","8129 Montgomery Rd, Cincinnati, OH 45236, USA","(513) 791-4444","https://www.lafitness.com/Pages/clubhome.aspx?clubid=996&utm_source=google&utm_medium=googlemaps&utm_campaign=maps","https://maps.google.com/?cid=17855785534860441692&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","303","5","5","1","3","Brookelynne Jade","3","I’ve been an LA fitness member for 20 years. I also go to bodybuilding gyms but have kept an LA membership too for the a","","","",""
"Crunch Fitness - Anderson","7520 Beechmont Ave, Cincinnati, OH 45255, USA","(513) 233-0348","https://www.crunch.com/locations/anderson","https://maps.google.com/?cid=5602801208227463229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","898","5","5","1","1","L. Branham Thomas","1","1 Star - Poorly Maintained Facility with Safety Concerns I've been a member at this location for some time now, and the ","","","",""
"Anytime Fitness","7247 Wooster Pike, Cincinnati, OH 45227, USA","(513) 340-7269","https://www.anytimefitness.com/locations/mariemont-ohio-3251/?utm_source=google&utm_medium=organic-businesslisting&utm_campaign=gbp-listing&utm_content=3251","https://maps.google.com/?cid=11886664592693903941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","47","5","5","1","1","Robert Bruyer","1","The hours are great. The set up is big. The location is convenient.  Unfortunately, the manager, whose name is Jarrod, i","","","",""
"The University of Cincinnati Campus Recreation Center","2820 Bearcat Way, Cincinnati, OH 45221, USA","(513) 556-0604","https://www.uc.edu/campusrec.html","https://maps.google.com/?cid=635042954280861387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","597","5","5","1","1","KeenissDog Gaming","1","The officials they use for basketball are so iffy some of them can be great a lot of the younger guys they have are real","","","",""
"Orangetheory Fitness","185 Pavilion Pkwy, Newport, KY 41071, USA","(859) 838-4555","https://www.orangetheory.com/en-us/locations/newport-kentucky-0505?utm_medium=seo&utm_source=gg&utm_term=corporate&utm_campaign=soci","https://maps.google.com/?cid=14100036884957546302&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","294","5","5","1","1","Michael Ryan","1","Orangetheory is currently under several lawsuits regarding the contractual details of their membership agreements. I and","","","",""
"Gymbo's Personal Training And Fitness Center","6037 Harrison Ave, Cincinnati, OH 45248, USA","(513) 922-4967","http://www.gymbostraining.com/","https://maps.google.com/?cid=12982296004364823966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","66","5","5","1","1","Ben King","1","Originally requested for a 3 month membership as I was moving. Paid, worked out, moved... was billed again 3 months afte","","","",""
"Orangetheory Fitness","3202 Vandercar Way, Cincinnati, OH 45209, USA","(513) 808-4882","https://www.orangetheory.com/en-us/locations/cincinnati-ohio-0371?utm_medium=seo&utm_source=gg&utm_term=corporate&utm_campaign=soci","https://maps.google.com/?cid=4514034617975784149&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","313","5","5","1","2","C D (Ma)","2","Not so welcoming at all. I am new to the area and this is my 2nd or 3rd orangetheory I have visited. I'm just trying to ","","","",""
"Eleven Fitness Club","1 W 4th St #200, Cincinnati, OH 45202, USA","(513) 996-0196","https://elevenfitnessclub.com/","https://maps.google.com/?cid=11661478991274251599&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","25","5","5","0","4","Christopher Mozer","4","Joined to use the open gym and meet people.  Sadly, not too many people use the open gym. It is weird. I could have a he","","","",""
"Vine Fitness","441 Vine St, Cincinnati, OH 45202, USA","(513) 800-0260","http://www.thevinefitness.com/","https://maps.google.com/?cid=12975570831577869762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","165","5","5","0","5","emmanuel Remy","5","Great Fitness center. Make your new year resolution. Good variety of equipment and plenty of room for various workout pr","","","",""
"RTS Barbell","2411 Symmes St, Cincinnati, OH 45206, USA","(513) 706-1548","http://www.rtsbarbell.com/","https://maps.google.com/?cid=10900758133089080551&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","126","5","5","0","5","Amy Boshell","5","By far, the best gym I’ve ever been a member of. I’ve gone to CrossFit, 24 hour fitness; I even worked at Gold’s Gym and","","","",""
"Crunch Fitness - Oakley","3401 Ibsen Ave, Cincinnati, OH 45209, USA","(513) 351-0976","https://www.crunch.com/locations/oakley","https://maps.google.com/?cid=4205639584803483499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","950","5","5","0","4","Colin Lavelle","4","Fine gym, pretty standard. Very busy but expected for a gym, so not an issue for me. Good cardio section and free weight","","","",""
"The Dave Herche Cincinnati Athletic Club","111 Shillito Pl, Cincinnati, OH 45202, USA","(513) 241-0096","http://www.cincinnatiathleticclub.com/","https://maps.google.com/?cid=1640992951014369400&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","48","5","5","0","5","Bryson Biehl","5","One of the best decisions you will make is joining the CAC. Historic building, Great amenities such as the cold plunge, ","","","",""
"Hero Gym","3932 Spring Grove Ave Ste. A, Cincinnati, OH 45223, USA","","https://www.herogym.com/?utm_source=Google&utm_medium=GBP&utm_campaign=Hero+Gym","https://maps.google.com/?cid=5659384051593415718&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","61","5","5","0","5","Brad McFaddin","5","I’m an advanced lifter and have trained in a lot of different environments over the years, so I have a high standard whe","","","",""
"Trilogy Fitness Systems","5373 Ridge Ave, Cincinnati, OH 45213, USA","(513) 993-1016","https://www.trilogyfitnesssystems.com/","https://maps.google.com/?cid=4497303071685686187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","162","5","5","0","5","Cassie Burba","5","I love Trilogy Fitness! I’m at a point in my life where I want to be intentional about taking time for myself and in doi","","","",""
"Carter Fitness","671 Wilmer Ave, Cincinnati, OH 45226, USA","(513) 633-1187","http://www.carterfit.com/","https://maps.google.com/?cid=13825357782139660867&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","79","5","5","0","5","Jeffrey Overberg","5","My wife and I have been proud members of Carter Fitness since day one—over 10 years ago! We’ve watched the gym grow in i","","","",""
"Delhi Fitness Club","5259 Delhi Rd, Cincinnati, OH 45238, USA","(513) 951-1781","http://delhifitnessclub.org/","https://maps.google.com/?cid=10376231894678504174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","234","5","5","0","5","christal islas","5","I’ve had my membership for 2 years now and absolutely love this gym. The gym staff are great people, awesome to work wit","","","",""
"Imperium Fitness","218 Main St, Addyston, OH 45001, USA","(513) 429-2009","http://www.imperiumfitness513.com/","https://maps.google.com/?cid=1649172770960295488&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","25","5","5","0","5","Jason Boeh","5","A gym built for RESULTS. Every workout feels intentional, every machine has a purpose, and the atmosphere keeps you focu","","","",""
"Cincinnati Functional Fitness","5005 Barrow Ave # 100, Cincinnati, OH 45209, USA","(513) 351-1640","http://www.cincyfit.com/","https://maps.google.com/?cid=654374900344994422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","142","5","5","0","5","Matthew Kite","5","I am working with Grace.  She is very attentive, totally knowledgeable of training options while adaptive to my limitati","","","",""
"Five Thirteen Strength","1220 Harrison Ave Suite 1B, Cincinnati, OH 45214, USA","(513) 557-6433","https://fivethirteenstrength.com/","https://maps.google.com/?cid=608262083325498628&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","68","5","5","0","5","Brian Jerszynski","5","Great new strength training facility near downtown Cincy. Equipment is top notch & has specific items for the powerlifti","","","",""
"Central Parkway YMCA","1105 Elm St, Cincinnati, OH 45202, USA","(513) 362-9622","https://myy.org/location/central-parkway-ymca/","https://maps.google.com/?cid=12602668881548715871&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","311","5","5","0","4","KP G","4","Lovely facility, with several floors of equipment and spaces to exercise, including a pool on the lowest floor.  I used ","","","",""
"Cincy 360 Fitness","3833 Eastern Ave #2104, Cincinnati, OH 45226, USA","(513) 271-1729","http://www.cincy360fitness.com/","https://maps.google.com/?cid=7794060022942975926&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","70","5","5","0","5","Kevin Corea","5","I’ve been training at Cincy 360 for the better part of a decade, and I’m so grateful to continue to be a part of the com","","","",""
"Southside Strength Co.","319 Madison Ave, Covington, KY 41011, USA","(513) 467-8644","https://southsidestrengthco.com/","https://maps.google.com/?cid=2946625942552270574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","27","5","5","0","5","Cortney Carnes","5","Southside Strength is a very welcoming and aesthetically inspiring space to meet and grow your fitness goals. I immediat","","","",""
"Paradise Gym","6019 Vine St, Cincinnati, OH 45216, USA","(513) 479-0040","","https://maps.google.com/?cid=15351712280713392553&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","11","5","5","0","5","B. Ellis","5","If you’re looking for amazing results and ready to get your fitness goals accomplished, then this is the gym for you!","","","",""
"Anytime Fitness","7721 Beechmont Ave, Cincinnati, OH 45255, USA","(513) 440-5150","https://www.anytimefitness.com/locations/cincinnati-ohio-5510/","https://maps.google.com/?cid=16697612788675500861&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","26","5","5","0","5","Conner Nowicki","5","Literally my entire family belongs here!! We love this gym. Ryan and Jackie are the best. Amazing equipment selection an","","","",""
"BEAT Personal Training & Fitness","5140 Kennedy Ave, Cincinnati, OH 45213, USA","(513) 621-2328","https://beatfitnesscincy.com/","https://maps.google.com/?cid=14470431597939227736&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","185","5","5","0","4","Kiki Tillis","4","I joined BEAT two months ago and it’s been a great experience. Zach signed me up and everyone is very friendly and helpf","","","",""
"MADabolic Cincy","2543 Woodburn Ave, Cincinnati, OH 45206, USA","(513) 440-3575","https://madabolic.com/oh/cincinnati/","https://maps.google.com/?cid=8825695803549212577&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","54","5","5","0","5","Anna Harley","5","I’m 15 classes in and this is the best strength training gym I’m ever joined. As a mom of 2 it can be hard to find a gym","","","",""
"Planet Fitness","82 Carothers Rd, Newport, KY 41071, USA","(859) 360-1029","https://www.planetfitness.com/gyms/newport-ky?utm_medium=organic&utm_source=extnet","https://maps.google.com/?cid=1396615703817939067&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","762","5","5","0","4","Nexus_Field_Audits_NkyCinn","4","Nexus Field Audit: A 24/7 Sanctuary with a Hardware Hurdle  **The standout feature of this location is the 24/7 access. ","","","",""
"FITNKY (Newport)","111 Beech St, Newport, KY 41071, USA","(859) 376-5474","http://fitnky.com/","https://maps.google.com/?cid=16670294184473591128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","295","5","5","0","5","Chrissy B","5","I love this place so much!! They have childcare. Adam is my absolute favorite coach he’s so funny and so helpful and enc","","","",""
"Mighty Vine Wellness Club","2347 Vine St, Cincinnati, OH 45219, USA","(513) 241-9355","http://mightyvine.org/","https://maps.google.com/?cid=14373273800080086318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","11","5","5","0","4","Denise Crayon","4","Smaller neighborhood gym. Cozy, basic, familiar...","","","",""
"J2FIT Strength and Conditioning","2411 Symmes St, Cincinnati, OH 45206, USA","","http://j2fit.com/","https://maps.google.com/?cid=4143289889951601700&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","64","5","5","0","5","Naomi Matley","5","Training with Mike has been an absolute pleasure! Mike is welcoming, knowledgeable, and committed to ensuring his client","","","",""
"Findlay Movement Fitness Club","124 Findlay St, Cincinnati, OH 45202, USA","(513) 655-6545","http://findlaymovement.com/","https://maps.google.com/?cid=10780568158810995498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","50","5","5","0","5","Carrie Fuesel","5","Truly the best gym! No need to be perfect or an expert here. All levels are welcome and will fit right in. I joined Find","","","",""
"Cincinnati Fitness Boxing","2929 Spring Grove Ave, Cincinnati, OH 45225, USA","(513) 429-2766","http://www.cincinnatifitnessboxing.com/","https://maps.google.com/?cid=17391038701236888071&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","50","5","5","0","5","Kirsten Potter","5","I really can’t say enough good things about this gym. I’ve been going for one month officially and I’ve seen a huge chan","","","",""
"Next Level Fitness","8352 Colerain Ave, Groesbeck, OH 45239, USA","(513) 873-1902","http://www.nextlevelfitness1.com/","https://maps.google.com/?cid=12354656167750689897&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","158","5","5","0","5","Issa Nurse","5","I started going with a friend and eventually purchased my own membership. It’s always clean and has an abundance of equi","","","",""
"Finish Strong 1","4865 Duck Creek Rd, Cincinnati, OH 45227, USA","(513) 417-9811","https://www.finishstrong1.com/","https://maps.google.com/?cid=9291889385651811638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","86","5","5","0","5","robert thomas","5","The owner, Steve, is our trainer.  Not sure about your experience elsewhere but here he takes the time to get to know yo","","","",""
"Cincinnati Fit Body Fitness","7923 Blue Ash Rd, Cincinnati, OH 45236, USA","(513) 254-6449","https://cincinnatifitbody.com/","https://maps.google.com/?cid=6375965372664863439&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","41","5","5","0","5","Lindsey Burton","5","I began going to Cincinnati Fit Body Boot Camp after I had my second child and needed some motivation and push to get ba","","","",""
"HossFit","2210 Beechmont Ave Unit G, Cincinnati, OH 45230, USA","(513) 231-4677","http://www.hossfit.com/","https://maps.google.com/?cid=5233284157018758296&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","30","5","5","0","5","Mary Preston","5","Are you looking for a phenomenal gym where transformation takes place daily? Where people genuinely encourage you to bec","","","",""
"VISION FITNESS & MMA","3470 Cardiff Ave, Cincinnati, OH 45209, USA","(513) 202-3109","http://www.visionmma.com/","https://maps.google.com/?cid=12649626254816334035&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","83","5","5","0","5","Lauren LaRocca","5","This gym is awesome - such an integrative approach to fitness.  They offer jiu-jitsu, MMA, and fitness classes. The gym ","","","",""
"Living Fitness","4308 Bridgetown Rd, Cincinnati, OH 45211, USA","(513) 918-2042","http://mylivingfitness.com/","https://maps.google.com/?cid=16798318370714428541&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","31","5","5","0","5","Natali Giourtis","5","This gym truly stands out. There’s something for every fitness level and goal, which keeps workouts fun and motivating. ","","","",""
"It's Working Out","3602 Eastern Ave, Cincinnati, OH 45226, USA","(513) 207-6933","http://www.itsworkingout.com/?utm_source=gmb&utm_medium=organic","https://maps.google.com/?cid=5361689504605462949&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","123","5","5","0","5","Abby Ober","5","It's Working Out is the best thing I’ve done for my fitness in years. I've never been able to stick to a consistent work","","","",""
"Body Alive Kenwood","8110 Montgomery Rd #3, Cincinnati, OH 45236, USA","(513) 337-9830","https://bodyalivefitness.com/","https://maps.google.com/?cid=18004265269297646158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","1503","5","5","0","5","Jenn Blackmon","5","Each class instructor brings their own vibe, energy and flow to the practice. I love the mindfulness of warmup and cool ","","","",""
"CrossRiver Fitness","1002 Park Ave, Newport, KY 41071, USA","(859) 620-7989","http://www.crossriverfitness.com/","https://maps.google.com/?cid=539252730073643434&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","18","5","5","0","5","John Perentesis","5","This is the perfect neighborhood gym. Nice range of Arsenal and Technogym equipment with friendly and helpful staff and ","","","",""
"Dixie Fitness","2443 Alexandria Pike, Highland Heights, KY 41076, USA","(859) 441-2292","","https://maps.google.com/?cid=16499661997256037102&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","40","5","5","0","5","Hunter O'Brien","5","Awesome gym, great environment, even better equipment. Vern keeps everything in tip top shape. Won't find a better gym a","","","",""
"Lion's Pride Weightlifting/ Wellness","1213 York St, Cincinnati, OH 45214, USA","(513) 401-5530","http://teamlpw.com/","https://maps.google.com/?cid=14847224829122568487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","34","5","5","0","5","J H","5","TL;DR David at LPW is one of the best trainers ever, for you or for your young athlete!  There are trainers that just fo","","","",""
"SAINTS FIT CO","1118 Sycamore St STE B, Cincinnati, OH 45202, USA","(513) 503-1753","https://www.saintsfitco.com/","https://maps.google.com/?cid=1938596865176887026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","2","2","2","0","5","Brookelynne Jade","5","Not officially opened yet but already the BEST gym in the city. Arsenal equipment galore (leg day HEAVEN — reverse squat","","","",""
