business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Little Nonna's","1234 Locust St, Philadelphia, PA 19107, USA","(215) 546-2100","http://littlenonnas.com/","https://maps.google.com/?cid=9426808602518896377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1761","5","5","0","4","Brittany Spears","4","We visited Little Nonna’s this past Saturday while in Philly, and it was such a great experience. We grabbed a cheeseste","","","",""
"Cuba Libre Restaurant & Rum Bar","10 S 2nd St, Philadelphia, PA 19106, USA","(215) 627-0666","https://cubalibrerestaurant.com/en/philadelphia","https://maps.google.com/?cid=15622668497221390084&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","3870","5","5","0","5","Verena Aibel","5","Was invited to join friends who knew this restaurant and wow! So glad I got to enjoy it myself. I felt transported as so","","","",""
"Giuseppe & Sons","1523 Sansom St, Philadelphia, PA 19102, USA","(215) 399-9199","https://giuseppesons.com/","https://maps.google.com/?cid=13694708580095038078&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1329","5","5","0","5","Georgia Neligan","5","i rarely write reviews but wow am i astonished with giuseppe and sons! today was my first time ever coming here. we did ","","","",""
"Osteria Ama Philly","1905 Chestnut St, Philadelphia, PA 19103, USA","(484) 355-4133","http://osteriaama-philly.com/","https://maps.google.com/?cid=2531610873633014011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","2637","5","5","0","4","Michele Bonaccurso","4","Due to holidays and possibly over booking themselves, we had a work party booked and they were short staffed it seemed s","","","",""
"Darling Jack's Tavern","104 S 13th St, Philadelphia, PA 19107, USA","(215) 546-4200","http://www.darlingjacks.com/","https://maps.google.com/?cid=7890889970345924859&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","440","5","5","0","5","Za Fetti","5","I genuinely rock with Darling’s Tavern. I’ve dined in multiple times and grabbed takeout too, and every experience been ","","","",""
"Sampan","124 S 13th St, Philadelphia, PA 19107, USA","(215) 732-3501","https://www.sampanphilly.com/","https://maps.google.com/?cid=16347214787389857387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2325","5","5","0","4","Gabby A","4","Came during happy hour and ordered a ton of the menu to try. There were lots of delicious options, my favorite were the ","","","",""
"El Vez","121 S 13th St, Philadelphia, PA 19107, USA","(215) 928-9800","https://elvezrestaurant.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=3725547160420946629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","6380","5","5","0","4","Rebecca Higginson","4","The food is absolutely amazing. I will be dreaming of the Mexican corn dish side. The chicken enchiladas were perfect. T","","","",""
"Buddakan","325 Chestnut St, Philadelphia, PA 19106, USA","(215) 574-9440","https://buddakan.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=933272636758604117&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2720","5","5","0","4","Michael Miller","4","Buddakan in Philadelphia is a notable modern Asian restaurant, and during Restaurant Week it offered a good opportunity ","","","",""
"Del Frisco's Double Eagle Steakhouse","1428-1432 Chestnut St, Philadelphia, PA 19102, USA","(215) 246-0533","https://www.delfriscos.com/location/del-friscos-double-eagle-steakhouse-philadelphia-pa/","https://maps.google.com/?cid=8660574707464992339&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4038","5","5","0","4","George Terplan","4","I treated my mom to dinner here tonight and we had a fantastic experience. The setting is incredibly unique—it’s an old ","","","",""
"Ocean Prime","124 S 15th St, Philadelphia, PA 19102, USA","(215) 563-0163","https://www.ocean-prime.com/locations-menus/philadelphia","https://maps.google.com/?cid=14769040490502304389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","2061","5","5","0","4","Malcolm K","4","Disclosure that this is above my average level of sophistication so idk what I’m talking about.  We reserved the $145 Di","","","",""
"Kitchen + Kocktails By Kevin Kelley - Philadelphia","225 S Broad St, Philadelphia, PA 19107, USA","(215) 867-5112","https://www.kitchenkocktailsusa.com/","https://maps.google.com/?cid=13195403118985127269&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","4002","5","5","0","4","Mrs. Mae","4","Kitchen + Kocktails is a beautiful, beautiful, beautiful establishment. From the moment you walk in, the ambiance is war","","","",""
"The Continental Mid-town","1801 Chestnut St, Philadelphia, PA 19103, USA","(215) 567-1800","https://continentalmidtown.com/?utm_source=GoogleBusinessProfiles&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=11998241013195879520&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3642","5","5","0","5","Jennifer Musser","5","This was our first visit to The Continental Mid-town and we were excited when we walked in because it had such a great v","","","",""
"Charlie was a sinner.","131 S 13th St, Philadelphia, PA 19107, USA","(267) 758-5372","http://charliewasasinner.com/","https://maps.google.com/?cid=7264192126620954222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1922","5","5","0","4","Vaishali Pandey","4","We reserved this restaurant for a party of 11 people and ordered through the tasting menu and I loved that each individu","","","",""
"Estia Restaurant","1405-07 Locust St, Philadelphia, PA 19102, USA","(215) 735-7700","http://www.estiarestaurant.com/","https://maps.google.com/?cid=15149775158038906506&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1852","5","5","0","5","Serge Kozhukhar • Real Estate Advisor","5","Finally made it to Estia after wanting to visit for the longest time, and it absolutely exceeded expectations. We went f","","","",""
"Vernick Food & Drink","2031 Walnut St, Philadelphia, PA 19103, USA","(267) 639-6644","https://www.vernickphilly.com/vernick-food-and-drink","https://maps.google.com/?cid=10704140173344084801&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1082","5","5","0","4","Brandon Fry","4","Vernick is probably the most conflicted 4-star review I've ever given. There is absolutely no doubt that they serve grea","","","",""
"Double Knot","120 S 13th St, Philadelphia, PA 19107, USA","(215) 631-3868","https://www.doubleknotphilly.com/","https://maps.google.com/?cid=11431499941031502298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2743","5","5","0","5","Nicole N.H.","5","Went during restaurant week. We got there early and grabbed a drink at the bar while waiting for our table. All the drin","","","",""
"Loch Bar","301 S Broad St, Philadelphia, PA 19107, USA","(215) 267-8272","http://www.lochbar.com/philly","https://maps.google.com/?cid=12051238538497268341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1070","5","5","0","5","MrSix8 & Pretty Woman Trvl2Eat","5","Loch Bar is an awesome surprise for us during our Loveuary Weekend in Philly 2026. Very busy and had to wait without Res","","","",""
"Spice Finch","220 S 17th St, Philadelphia, PA 19103, USA","(215) 309-2238","http://www.spicefinchphilly.com/","https://maps.google.com/?cid=10565877574258989385&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","956","5","5","0","4","Kiwi J","4","Spice Finch has a beautiful ambiance—modern, warm, and inviting. The food was flavorful and well-prepared, and the custo","","","",""
"Vernick Fish","One N 19th St, Philadelphia, PA 19103, USA","(215) 419-5055","https://www.vernickfish.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-fab-mid-seo-na&utm_content=na-na&utm_term=na","https://maps.google.com/?cid=1245096121290649676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","597","5","5","0","4","Julie","4","The entire aesthetics were quite nice. Very fitting for the city atmosphere and hotel finesse fitting a Four Seasons spo","","","",""
"Urban Farmer Philadelphia","1850 Benjamin Franklin Pkwy, Philadelphia, PA 19103, USA","(215) 963-2788","https://www.urbanfarmersteakhouse.com/","https://maps.google.com/?cid=10009205783483188678&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1639","5","5","0","4","Rafiat Kasumu","4","Atmosphere: Urban Farmer is conveniently located inside The Logan Philadelphia, Curio Collection by Hilton, making it an","","","",""
"a.kitchen+bar","135 S 18th St, Philadelphia, PA 19103, USA","(215) 825-7030","http://www.akitchenandbar.com/","https://maps.google.com/?cid=7482379655428091850&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","740","5","5","0","4","Shravan Sivakumar","4","A really nice French-American restaurant at the aka hotel which also had a separate bar to wait for your reservation. Go","","","",""
"Lacroix Restaurant at The Rittenhouse","210 W Rittenhouse Square, Philadelphia, PA 19103, USA","(215) 790-2533","https://www.lacroixrestaurant.com/","https://maps.google.com/?cid=2547459653370268927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","344","5","5","0","5","Spam Me Forever","5","This Chef loves this place for the Sunday brunch!! Always went before Covid hit. Have not been back post Covid. But I he","","","",""
"Fogo de Chão Brazilian Steakhouse","1337 Chestnut St, Philadelphia, PA 19107, USA","(215) 636-9700","https://fogodechao.com/location/philadelphia/","https://maps.google.com/?cid=4004803390559832630&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","8172","5","5","0","4","Alice Head","4","Crowded on a Saturday night. I was in a group. Our drinks came out fast but not that strong 3rd time around our drinks g","","","",""
"EMei 峨嵋","915 Arch St, Philadelphia, PA 19107, USA","(215) 627-2500","https://www.emeiphilly.com/","https://maps.google.com/?cid=10394022876335684871&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2348","5","5","0","4","R S","4","Went on a Sunday for dinner. We had the spicy chicken, snow pea leaves with garlic, cumin lamb, Dan Dan noodles and dump","","","",""
"Oyster House","1516 Sansom St, Philadelphia, PA 19102, USA","(215) 567-7683","http://oysterhousephilly.com/","https://maps.google.com/?cid=8721164751972628834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2639","5","5","0","4","Yifan Wu","4","Try each of the oysters, it was decent, but wasn’t amazed. We also ordered all of the three cold dishes. The ceviche mix","","","",""
"Barclay Prime","237 S 18th St, Philadelphia, PA 19103, USA","(215) 732-7560","http://www.barclayprime.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=8947866685836773017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1676","5","5","0","5","V H","5","One of the best steaks I’ve had in my life and I’ve been to many good steakhouses around NY.  The steak was the star of ","","","",""
"Red Owl Tavern","433 Chestnut St, Philadelphia, PA 19106, USA","(215) 923-2267","https://redowltavern.com/","https://maps.google.com/?cid=15366752679130490515&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1868","5","5","0","5","Kawame Curry","5","Red Owl at the Kimpton Hotel delivered a truly enjoyable dining experience from start to finish. The meatballs were abso","","","",""
"Dizengoff","1625 Sansom St, Philadelphia, PA 19103, USA","(215) 867-8181","http://www.dizengoffphilly.com/","https://maps.google.com/?cid=14695376401210897094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1123","5","5","0","4","Lily","4","*good lamb, chicken, wine  Cute, chill, and vibrant interior. Went for restaurant week lunch for 2. The lamb and chicken","","","",""
"Square 1682","121 S 17th St, Philadelphia, PA 19103, USA","(215) 563-5008","https://square1682.com/","https://maps.google.com/?cid=13800846189414724455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","758","5","5","0","5","LATOYA FAISON","5","Very sexy date night vibe. Small & intimate. Food was good, drinks were artisan and delicious. I'm still dreaming about ","","","",""
"LaScala's FIRE - Center City","615 Chestnut St, Philadelphia, PA 19106, USA","(215) 928-0900","https://www.lascalasfire.com/","https://maps.google.com/?cid=18116030197552176309&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1646","5","5","0","4","Basil & Honey","4","LaScala’s FIRE in Center City earns four stars for the pizza alone.  The pizza arrived looking exactly as it should. Wel","","","",""
"Vetri Cucina","1312 Spruce St, Philadelphia, PA 19107, USA","(215) 732-3478","http://www.vetricucina.com/","https://maps.google.com/?cid=1533780043332392000&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","830","5","5","0","5","Caitlin Keiper","5","Hands down the best meal and dining experience ever. For Christmas, my husband got my friend and I a dinner reservation ","","","",""
"Rittenhouse Grill","1701 Locust St, Philadelphia, PA 19103, USA","(215) 772-1701","https://rittenhousegrill.com/","https://maps.google.com/?cid=16932976656403172748&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","669","5","5","0","4","Jacques Hudson","4","Took the Mrs. for a romantic Saturday night dinner. The food was good. The Mrs had the Ribeye and I had the Rittenhouse ","","","",""
"Terra Grill","1099 Germantown Ave, Philadelphia, PA 19123, USA","(267) 962-0011","https://www.terragrillrestaurant.com/","https://maps.google.com/?cid=11923486544211428145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","21","5","5","0","4","Gilbert Arcilla Jr.","4","Verdict: Try it out!  Pretty decent experience!  The vibe of the place definitely isn’t similar to any of what we have i","","","",""
"The Plough & the Stars","123 Chestnut Street Entrance on, N 2nd St, Philadelphia, PA 19106, USA","(215) 733-0300","http://www.ploughstars.com/","https://maps.google.com/?cid=7408985591361259109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1827","5","5","0","5","A Zuluaga A","5","Mouth watering food and welcoming atmosphere. The clamp soup was one of the best so far. Staff interactions with costume","","","",""
"Vedge","1221 Locust St, Philadelphia, PA 19107, USA","(215) 320-7500","http://www.vedgerestaurant.com/","https://maps.google.com/?cid=6676318340807180187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1740","5","5","0","4","Kira H","4","I went to Vedge for a birthday dinner and noted it in the reservation. The staff was friendly and the food was delicious","","","",""
"Dim Sum House By Jane G's - Rittenhouse","1930 Chestnut St, Philadelphia, PA 19103, USA","(215) 563-8800","http://dimsum.house/","https://maps.google.com/?cid=4768910895404698397&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","931","5","5","0","4","Liam S.","4","The food was good. However, there were several issues with the overall experience.  When I placed my order over the phon","","","",""
"Sabrina's Cafe","1804 Callowhill St, Philadelphia, PA 19130, USA","(215) 636-9061","http://www.sabrinascafe.com/","https://maps.google.com/?cid=10736154785507782659&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3944","5","5","0","4","ADG","4","Great brunch spot!! Had the California dream omelette which was fantastic (I could do with a lil less cilantro crema but","","","",""
"Bistro Romano","120 Lombard St, Philadelphia, PA 19147, USA","(215) 925-8880","http://www.bistroromano.com/","https://maps.google.com/?cid=1403210993619009409&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1076","5","5","0","4","Ashley Peterson","4","Really nice service and such a wonderful atmosphere! I went during restaurant week and got the chef tasting menu. I love","","","",""
