business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes
"Moxies Miami Restaurant","900 S Miami Ave #161, Miami, FL 33130, USA","(305) 549-8997","https://moxies.com/restaurants/miami-mary-brickell?utm_source=GMB&utm_medium=google-location-listing&utm_campaign=organic","https://maps.google.com/?cid=9031923130400393984&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1849","5","5","0","4","Garrett Henderson","4","5 star service atmosphere, 4 stars food as it was overcooked, presentation needs attention. MEYLAN our server was on poi","","","",""
"Gordon Ramsay Hell's Kitchen - Miami","333 Biscayne Blvd Way, Miami, FL 33131, USA","(786) 688-0082","https://www.gordonramsayrestaurants.com/en/us/hells-kitchen/locations/miami","https://maps.google.com/?cid=11055475470687215345&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","2384","5","5","0","5","Andy Rodriguez","5","Had an amazing experience at Hell’s Kitchen Miami! From the moment we walked in, the atmosphere was vibrant, upscale, an","","","",""
"Claudie","1101 Brickell Ave S-113, Miami, FL 33131, USA","(305) 990-1101","https://www.claudierestaurant.com/","https://maps.google.com/?cid=15336936437787717740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","4618","5","5","0","5","Grace Lohn","5","Had an amazing experience at Claudie. The food was outstanding, the service was excellent, and the atmosphere is absolut","","","",""
"Marabu Restaurant","701 S Miami Ave Fl 4, Miami, FL 33131, USA","(786) 598-8012","https://www.maraburestaurant.com/","https://maps.google.com/?cid=8832535864391459847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","10542","5","5","0","4","Pablo Lopes","4","Reception My visit to Marabú in Miami in September 2025 began beautifully. The hostess was exceptionally courteous and e","","","",""
"Watr at the 1 Rooftop","2341 Collins Ave Floor 18, Miami Beach, FL 33139, USA","(305) 604-1000","https://www.1hotels.com/south-beach/taste/watr-at-the-rooftop?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","https://maps.google.com/?cid=16591850696780727909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1896","5","5","0","4","Becca Eats","4","If you’re looking for the ultimate Japanese lunch spot in Miami, Watr at the 1 Hotel South Beach is a 10/10 experience. ","","","",""
"Fiore Caffe Miami","228 SE 1st St, Miami, FL 33131, USA","(786) 558-5152","https://fiorecaffemiami.com/","https://maps.google.com/?cid=4893040199257249176&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","7206","5","5","0","5","James White","5","This is a fun spot worth stopping by if you’re in Miami. The drinks were just as good as the food, and everything came o","","","",""
"Mangrove","103 NW 1st Ave, Miami, FL 33128, USA","(305) 614-2736","https://mangrove.miami/","https://maps.google.com/?cid=6882259586097635037&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","474","5","5","0","4","Sabrina C. (Bri)","4","We were a party of four with no reservation on a Saturday night and waited about 20 minutes at the bar for a table to op","","","",""
"Miami Eats","626 S Miami Ave, Miami, FL 33130, USA","(305) 800-3287","http://www.miami-eats.com/","https://maps.google.com/?cid=17183715721618852034&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","72","5","5","0","5","Daniel","5","It is down a dark alley but worth the trip. They have an unbelievable selection and the prices are very reasonable. I lo","","","",""
"Cactus Club Cafe","201 S Biscayne Blvd, Miami, FL 33131, USA","(754) 289-4981","https://www.cactusclubcafe.com/locations/miami-downtown/?utm_source=google&utm_medium=gmb","https://maps.google.com/?cid=3032733623629319816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","864","5","5","0","5","Stephanie Rodriguez","5","I must say that it’s been a while since I’ve received such great service. Aliesha guided us throughout our entire dining","","","",""
"Balan's","901 S Miami Ave Space 108, Miami, FL 33130, USA","(305) 809-8587","http://balansbrickell.com/","https://maps.google.com/?cid=4468373411530432769&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","3517","5","5","0","4","Angimar Hernandez","4","From the moment we arrived, we were treated with such kindness and attention. Our server Altab was incredibly friendly, ","","","",""
